,Series Name,Period,Frequency,Value,Units
938,"Natural Gas Futures Contract 1, Daily",20170309,D,2.9739999999999998,Dollars per Million Btu
939,"Natural Gas Futures Contract 1, Daily",20170308,D,2.9010000000000002,Dollars per Million Btu
940,"Natural Gas Futures Contract 1, Daily",20170307,D,2.824,Dollars per Million Btu
941,"Natural Gas Futures Contract 1, Daily",20170306,D,2.9010000000000002,Dollars per Million Btu
942,"Natural Gas Futures Contract 1, Daily",20170303,D,2.827,Dollars per Million Btu
943,"Natural Gas Futures Contract 1, Daily",20170302,D,2.804,Dollars per Million Btu
944,"Natural Gas Futures Contract 1, Daily",20170301,D,2.799,Dollars per Million Btu
945,"Natural Gas Futures Contract 1, Daily",20170228,D,2.7739999999999996,Dollars per Million Btu
946,"Natural Gas Futures Contract 1, Daily",20170227,D,2.693,Dollars per Million Btu
947,"Natural Gas Futures Contract 1, Daily",20170224,D,2.627,Dollars per Million Btu
948,"Natural Gas Futures Contract 1, Daily",20170223,D,2.617,Dollars per Million Btu
949,"Natural Gas Futures Contract 1, Daily",20170222,D,2.592,Dollars per Million Btu
950,"Natural Gas Futures Contract 1, Daily",20170221,D,2.5639999999999996,Dollars per Million Btu
951,"Natural Gas Futures Contract 1, Daily",20170217,D,2.8339999999999996,Dollars per Million Btu
952,"Natural Gas Futures Contract 1, Daily",20170216,D,2.8539999999999996,Dollars per Million Btu
953,"Natural Gas Futures Contract 1, Daily",20170215,D,2.925,Dollars per Million Btu
954,"Natural Gas Futures Contract 1, Daily",20170214,D,2.905,Dollars per Million Btu
955,"Natural Gas Futures Contract 1, Daily",20170213,D,2.944,Dollars per Million Btu
956,"Natural Gas Futures Contract 1, Daily",20170210,D,3.034,Dollars per Million Btu
957,"Natural Gas Futures Contract 1, Daily",20170209,D,3.141,Dollars per Million Btu
958,"Natural Gas Futures Contract 1, Daily",20170208,D,3.1260000000000003,Dollars per Million Btu
959,"Natural Gas Futures Contract 1, Daily",20170207,D,3.13,Dollars per Million Btu
960,"Natural Gas Futures Contract 1, Daily",20170206,D,3.05,Dollars per Million Btu
961,"Natural Gas Futures Contract 1, Daily",20170203,D,3.063,Dollars per Million Btu
962,"Natural Gas Futures Contract 1, Daily",20170202,D,3.187,Dollars per Million Btu
963,"Natural Gas Futures Contract 1, Daily",20170201,D,3.168,Dollars per Million Btu
964,"Natural Gas Futures Contract 1, Daily",20170131,D,3.117,Dollars per Million Btu
965,"Natural Gas Futures Contract 1, Daily",20170130,D,3.2319999999999998,Dollars per Million Btu
966,"Natural Gas Futures Contract 1, Daily",20170127,D,3.391,Dollars per Million Btu
967,"Natural Gas Futures Contract 1, Daily",20170126,D,3.3819999999999997,Dollars per Million Btu
968,"Natural Gas Futures Contract 1, Daily",20170125,D,3.332,Dollars per Million Btu
969,"Natural Gas Futures Contract 1, Daily",20170124,D,3.279,Dollars per Million Btu
970,"Natural Gas Futures Contract 1, Daily",20170123,D,3.2430000000000003,Dollars per Million Btu
971,"Natural Gas Futures Contract 1, Daily",20170120,D,3.2039999999999997,Dollars per Million Btu
972,"Natural Gas Futures Contract 1, Daily",20170119,D,3.3680000000000003,Dollars per Million Btu
973,"Natural Gas Futures Contract 1, Daily",20170118,D,3.302,Dollars per Million Btu
974,"Natural Gas Futures Contract 1, Daily",20170117,D,3.412,Dollars per Million Btu
975,"Natural Gas Futures Contract 1, Daily",20170113,D,3.4189999999999996,Dollars per Million Btu
976,"Natural Gas Futures Contract 1, Daily",20170112,D,3.386,Dollars per Million Btu
977,"Natural Gas Futures Contract 1, Daily",20170111,D,3.2239999999999998,Dollars per Million Btu
978,"Natural Gas Futures Contract 1, Daily",20170110,D,3.278,Dollars per Million Btu
979,"Natural Gas Futures Contract 1, Daily",20170109,D,3.103,Dollars per Million Btu
980,"Natural Gas Futures Contract 1, Daily",20170106,D,3.285,Dollars per Million Btu
981,"Natural Gas Futures Contract 1, Daily",20170105,D,3.273,Dollars per Million Btu
982,"Natural Gas Futures Contract 1, Daily",20170104,D,3.267,Dollars per Million Btu
983,"Natural Gas Futures Contract 1, Daily",20170103,D,3.327,Dollars per Million Btu
984,"Natural Gas Futures Contract 1, Daily",20161230,D,3.7239999999999998,Dollars per Million Btu
985,"Natural Gas Futures Contract 1, Daily",20161229,D,3.802,Dollars per Million Btu
986,"Natural Gas Futures Contract 1, Daily",20161228,D,3.93,Dollars per Million Btu
987,"Natural Gas Futures Contract 1, Daily",20161227,D,3.761,Dollars per Million Btu
988,"Natural Gas Futures Contract 1, Daily",20161223,D,3.662,Dollars per Million Btu
989,"Natural Gas Futures Contract 1, Daily",20161222,D,3.5380000000000003,Dollars per Million Btu
990,"Natural Gas Futures Contract 1, Daily",20161221,D,3.542,Dollars per Million Btu
991,"Natural Gas Futures Contract 1, Daily",20161220,D,3.263,Dollars per Million Btu
992,"Natural Gas Futures Contract 1, Daily",20161219,D,3.392,Dollars per Million Btu
993,"Natural Gas Futures Contract 1, Daily",20161216,D,3.415,Dollars per Million Btu
994,"Natural Gas Futures Contract 1, Daily",20161214,D,3.54,Dollars per Million Btu
995,"Natural Gas Futures Contract 1, Daily",20161213,D,3.4739999999999998,Dollars per Million Btu
996,"Natural Gas Futures Contract 1, Daily",20161212,D,3.5069999999999997,Dollars per Million Btu
997,"Natural Gas Futures Contract 1, Daily",20161209,D,3.7460000000000004,Dollars per Million Btu
998,"Natural Gas Futures Contract 1, Daily",20161208,D,3.695,Dollars per Million Btu
999,"Natural Gas Futures Contract 1, Daily",20161207,D,3.603,Dollars per Million Btu
1000,"Natural Gas Futures Contract 1, Daily",20161206,D,3.635,Dollars per Million Btu
1001,"Natural Gas Futures Contract 1, Daily",20161205,D,3.654,Dollars per Million Btu
1002,"Natural Gas Futures Contract 1, Daily",20161202,D,3.4360000000000004,Dollars per Million Btu
1003,"Natural Gas Futures Contract 1, Daily",20161201,D,3.505,Dollars per Million Btu
1004,"Natural Gas Futures Contract 1, Daily",20161130,D,3.352,Dollars per Million Btu
1005,"Natural Gas Futures Contract 1, Daily",20161129,D,3.315,Dollars per Million Btu
1006,"Natural Gas Futures Contract 1, Daily",20161128,D,3.2319999999999998,Dollars per Million Btu
1007,"Natural Gas Futures Contract 1, Daily",20161123,D,3.0260000000000002,Dollars per Million Btu
1008,"Natural Gas Futures Contract 1, Daily",20161122,D,2.9819999999999998,Dollars per Million Btu
1009,"Natural Gas Futures Contract 1, Daily",20161121,D,2.95,Dollars per Million Btu
1010,"Natural Gas Futures Contract 1, Daily",20161118,D,2.843,Dollars per Million Btu
1011,"Natural Gas Futures Contract 1, Daily",20161117,D,2.7030000000000003,Dollars per Million Btu
1012,"Natural Gas Futures Contract 1, Daily",20161116,D,2.764,Dollars per Million Btu
1013,"Natural Gas Futures Contract 1, Daily",20161115,D,2.7089999999999996,Dollars per Million Btu
1014,"Natural Gas Futures Contract 1, Daily",20161114,D,2.7489999999999997,Dollars per Million Btu
1015,"Natural Gas Futures Contract 1, Daily",20161110,D,2.6319999999999997,Dollars per Million Btu
1016,"Natural Gas Futures Contract 1, Daily",20161109,D,2.69,Dollars per Million Btu
1017,"Natural Gas Futures Contract 1, Daily",20161108,D,2.633,Dollars per Million Btu
1018,"Natural Gas Futures Contract 1, Daily",20161107,D,2.8160000000000003,Dollars per Million Btu
1019,"Natural Gas Futures Contract 1, Daily",20161104,D,2.767,Dollars per Million Btu
1020,"Natural Gas Futures Contract 1, Daily",20161103,D,2.7689999999999997,Dollars per Million Btu
1021,"Natural Gas Futures Contract 1, Daily",20161102,D,2.792,Dollars per Million Btu
1022,"Natural Gas Futures Contract 1, Daily",20161101,D,2.9019999999999997,Dollars per Million Btu
1023,"Natural Gas Futures Contract 1, Daily",20161031,D,3.0260000000000002,Dollars per Million Btu
1024,"Natural Gas Futures Contract 1, Daily",20161028,D,3.105,Dollars per Million Btu
1025,"Natural Gas Futures Contract 1, Daily",20161027,D,2.764,Dollars per Million Btu
1026,"Natural Gas Futures Contract 1, Daily",20161026,D,2.7310000000000003,Dollars per Million Btu
1027,"Natural Gas Futures Contract 1, Daily",20161025,D,2.7739999999999996,Dollars per Million Btu
1028,"Natural Gas Futures Contract 1, Daily",20161024,D,2.8310000000000004,Dollars per Million Btu
1029,"Natural Gas Futures Contract 1, Daily",20161021,D,2.9930000000000003,Dollars per Million Btu
1030,"Natural Gas Futures Contract 1, Daily",20161020,D,3.141,Dollars per Million Btu
1031,"Natural Gas Futures Contract 1, Daily",20161019,D,3.17,Dollars per Million Btu
1032,"Natural Gas Futures Contract 1, Daily",20161018,D,3.263,Dollars per Million Btu
1033,"Natural Gas Futures Contract 1, Daily",20161017,D,3.2439999999999998,Dollars per Million Btu
1034,"Natural Gas Futures Contract 1, Daily",20161014,D,3.285,Dollars per Million Btu
1035,"Natural Gas Futures Contract 1, Daily",20161013,D,3.341,Dollars per Million Btu
1036,"Natural Gas Futures Contract 1, Daily",20161012,D,3.21,Dollars per Million Btu
1037,"Natural Gas Futures Contract 1, Daily",20161011,D,3.237,Dollars per Million Btu
1038,"Natural Gas Futures Contract 1, Daily",20161007,D,3.193,Dollars per Million Btu
1039,"Natural Gas Futures Contract 1, Daily",20161006,D,3.049,Dollars per Million Btu
1040,"Natural Gas Futures Contract 1, Daily",20161005,D,3.0410000000000004,Dollars per Million Btu
1041,"Natural Gas Futures Contract 1, Daily",20161004,D,2.964,Dollars per Million Btu
1042,"Natural Gas Futures Contract 1, Daily",20161003,D,2.923,Dollars per Million Btu
1043,"Natural Gas Futures Contract 1, Daily",20160930,D,2.906,Dollars per Million Btu
1044,"Natural Gas Futures Contract 1, Daily",20160929,D,2.9589999999999996,Dollars per Million Btu
1045,"Natural Gas Futures Contract 1, Daily",20160928,D,2.952,Dollars per Million Btu
1046,"Natural Gas Futures Contract 1, Daily",20160927,D,2.9960000000000004,Dollars per Million Btu
1047,"Natural Gas Futures Contract 1, Daily",20160926,D,2.997,Dollars per Million Btu
1048,"Natural Gas Futures Contract 1, Daily",20160923,D,2.955,Dollars per Million Btu
1049,"Natural Gas Futures Contract 1, Daily",20160922,D,2.99,Dollars per Million Btu
1050,"Natural Gas Futures Contract 1, Daily",20160921,D,3.057,Dollars per Million Btu
1051,"Natural Gas Futures Contract 1, Daily",20160920,D,3.0469999999999997,Dollars per Million Btu
1052,"Natural Gas Futures Contract 1, Daily",20160919,D,2.9339999999999997,Dollars per Million Btu
1053,"Natural Gas Futures Contract 1, Daily",20160916,D,2.948,Dollars per Million Btu
1054,"Natural Gas Futures Contract 1, Daily",20160915,D,2.927,Dollars per Million Btu
1055,"Natural Gas Futures Contract 1, Daily",20160914,D,2.889,Dollars per Million Btu
1056,"Natural Gas Futures Contract 1, Daily",20160913,D,2.909,Dollars per Million Btu
1057,"Natural Gas Futures Contract 1, Daily",20160912,D,2.915,Dollars per Million Btu
1058,"Natural Gas Futures Contract 1, Daily",20160909,D,2.7969999999999997,Dollars per Million Btu
1059,"Natural Gas Futures Contract 1, Daily",20160908,D,2.806,Dollars per Million Btu
1060,"Natural Gas Futures Contract 1, Daily",20160907,D,2.676,Dollars per Million Btu
1061,"Natural Gas Futures Contract 1, Daily",20160906,D,2.717,Dollars per Million Btu
1062,"Natural Gas Futures Contract 1, Daily",20160902,D,2.792,Dollars per Million Btu
1063,"Natural Gas Futures Contract 1, Daily",20160901,D,2.792,Dollars per Million Btu
1064,"Natural Gas Futures Contract 1, Daily",20160831,D,2.887,Dollars per Million Btu
1065,"Natural Gas Futures Contract 1, Daily",20160830,D,2.827,Dollars per Million Btu
1066,"Natural Gas Futures Contract 1, Daily",20160829,D,2.853,Dollars per Million Btu
1067,"Natural Gas Futures Contract 1, Daily",20160826,D,2.8710000000000004,Dollars per Million Btu
1068,"Natural Gas Futures Contract 1, Daily",20160825,D,2.846,Dollars per Million Btu
1069,"Natural Gas Futures Contract 1, Daily",20160824,D,2.7960000000000003,Dollars per Million Btu
1070,"Natural Gas Futures Contract 1, Daily",20160823,D,2.761,Dollars per Million Btu
1071,"Natural Gas Futures Contract 1, Daily",20160822,D,2.679,Dollars per Million Btu
1072,"Natural Gas Futures Contract 1, Daily",20160819,D,2.5839999999999996,Dollars per Million Btu
1073,"Natural Gas Futures Contract 1, Daily",20160818,D,2.674,Dollars per Million Btu
1074,"Natural Gas Futures Contract 1, Daily",20160817,D,2.6189999999999998,Dollars per Million Btu
1075,"Natural Gas Futures Contract 1, Daily",20160816,D,2.617,Dollars per Million Btu
1076,"Natural Gas Futures Contract 1, Daily",20160815,D,2.59,Dollars per Million Btu
1077,"Natural Gas Futures Contract 1, Daily",20160812,D,2.5860000000000003,Dollars per Million Btu
1078,"Natural Gas Futures Contract 1, Daily",20160811,D,2.551,Dollars per Million Btu
1079,"Natural Gas Futures Contract 1, Daily",20160810,D,2.5610000000000004,Dollars per Million Btu
1080,"Natural Gas Futures Contract 1, Daily",20160809,D,2.615,Dollars per Million Btu
1081,"Natural Gas Futures Contract 1, Daily",20160808,D,2.748,Dollars per Million Btu
1082,"Natural Gas Futures Contract 1, Daily",20160805,D,2.772,Dollars per Million Btu
1083,"Natural Gas Futures Contract 1, Daily",20160804,D,2.8339999999999996,Dollars per Million Btu
1084,"Natural Gas Futures Contract 1, Daily",20160803,D,2.839,Dollars per Million Btu
1085,"Natural Gas Futures Contract 1, Daily",20160802,D,2.733,Dollars per Million Btu
1086,"Natural Gas Futures Contract 1, Daily",20160801,D,2.7710000000000004,Dollars per Million Btu
1087,"Natural Gas Futures Contract 1, Daily",20160729,D,2.8760000000000003,Dollars per Million Btu
1088,"Natural Gas Futures Contract 1, Daily",20160728,D,2.873,Dollars per Million Btu
1089,"Natural Gas Futures Contract 1, Daily",20160727,D,2.6719999999999997,Dollars per Million Btu
1090,"Natural Gas Futures Contract 1, Daily",20160726,D,2.7119999999999997,Dollars per Million Btu
1091,"Natural Gas Futures Contract 1, Daily",20160725,D,2.747,Dollars per Million Btu
1092,"Natural Gas Futures Contract 1, Daily",20160722,D,2.7769999999999997,Dollars per Million Btu
1093,"Natural Gas Futures Contract 1, Daily",20160721,D,2.6919999999999997,Dollars per Million Btu
1094,"Natural Gas Futures Contract 1, Daily",20160720,D,2.658,Dollars per Million Btu
1095,"Natural Gas Futures Contract 1, Daily",20160719,D,2.728,Dollars per Million Btu
1096,"Natural Gas Futures Contract 1, Daily",20160718,D,2.722,Dollars per Million Btu
1097,"Natural Gas Futures Contract 1, Daily",20160715,D,2.7560000000000002,Dollars per Million Btu
1098,"Natural Gas Futures Contract 1, Daily",20160714,D,2.727,Dollars per Million Btu
1099,"Natural Gas Futures Contract 1, Daily",20160713,D,2.737,Dollars per Million Btu
1100,"Natural Gas Futures Contract 1, Daily",20160712,D,2.734,Dollars per Million Btu
1101,"Natural Gas Futures Contract 1, Daily",20160711,D,2.702,Dollars per Million Btu
1102,"Natural Gas Futures Contract 1, Daily",20160708,D,2.801,Dollars per Million Btu
1103,"Natural Gas Futures Contract 1, Daily",20160707,D,2.7769999999999997,Dollars per Million Btu
1104,"Natural Gas Futures Contract 1, Daily",20160706,D,2.786,Dollars per Million Btu
1105,"Natural Gas Futures Contract 1, Daily",20160705,D,2.764,Dollars per Million Btu
1106,"Natural Gas Futures Contract 1, Daily",20160701,D,2.987,Dollars per Million Btu
1107,"Natural Gas Futures Contract 1, Daily",20160630,D,2.924,Dollars per Million Btu
1108,"Natural Gas Futures Contract 1, Daily",20160629,D,2.863,Dollars per Million Btu
1109,"Natural Gas Futures Contract 1, Daily",20160628,D,2.917,Dollars per Million Btu
1110,"Natural Gas Futures Contract 1, Daily",20160627,D,2.716,Dollars per Million Btu
1111,"Natural Gas Futures Contract 1, Daily",20160624,D,2.662,Dollars per Million Btu
1112,"Natural Gas Futures Contract 1, Daily",20160623,D,2.698,Dollars per Million Btu
1113,"Natural Gas Futures Contract 1, Daily",20160622,D,2.677,Dollars per Million Btu
1114,"Natural Gas Futures Contract 1, Daily",20160621,D,2.7680000000000002,Dollars per Million Btu
1115,"Natural Gas Futures Contract 1, Daily",20160620,D,2.747,Dollars per Million Btu
1116,"Natural Gas Futures Contract 1, Daily",20160617,D,2.623,Dollars per Million Btu
1117,"Natural Gas Futures Contract 1, Daily",20160616,D,2.58,Dollars per Million Btu
1118,"Natural Gas Futures Contract 1, Daily",20160615,D,2.595,Dollars per Million Btu
1119,"Natural Gas Futures Contract 1, Daily",20160614,D,2.6039999999999996,Dollars per Million Btu
1120,"Natural Gas Futures Contract 1, Daily",20160613,D,2.585,Dollars per Million Btu
1121,"Natural Gas Futures Contract 1, Daily",20160610,D,2.556,Dollars per Million Btu
1122,"Natural Gas Futures Contract 1, Daily",20160609,D,2.617,Dollars per Million Btu
1123,"Natural Gas Futures Contract 1, Daily",20160608,D,2.468,Dollars per Million Btu
1124,"Natural Gas Futures Contract 1, Daily",20160607,D,2.474,Dollars per Million Btu
1125,"Natural Gas Futures Contract 1, Daily",20160606,D,2.4659999999999997,Dollars per Million Btu
1126,"Natural Gas Futures Contract 1, Daily",20160603,D,2.398,Dollars per Million Btu
1127,"Natural Gas Futures Contract 1, Daily",20160601,D,2.381,Dollars per Million Btu
1128,"Natural Gas Futures Contract 1, Daily",20160531,D,2.2880000000000003,Dollars per Million Btu
1129,"Natural Gas Futures Contract 1, Daily",20160527,D,2.169,Dollars per Million Btu
1130,"Natural Gas Futures Contract 1, Daily",20160526,D,1.963,Dollars per Million Btu
1131,"Natural Gas Futures Contract 1, Daily",20160525,D,1.992,Dollars per Million Btu
1132,"Natural Gas Futures Contract 1, Daily",20160524,D,1.98,Dollars per Million Btu
1133,"Natural Gas Futures Contract 1, Daily",20160523,D,2.055,Dollars per Million Btu
1134,"Natural Gas Futures Contract 1, Daily",20160520,D,2.062,Dollars per Million Btu
1135,"Natural Gas Futures Contract 1, Daily",20160519,D,2.039,Dollars per Million Btu
1136,"Natural Gas Futures Contract 1, Daily",20160518,D,2.001,Dollars per Million Btu
1137,"Natural Gas Futures Contract 1, Daily",20160517,D,2.048,Dollars per Million Btu
1138,"Natural Gas Futures Contract 1, Daily",20160516,D,2.029,Dollars per Million Btu
1139,"Natural Gas Futures Contract 1, Daily",20160513,D,2.096,Dollars per Million Btu
1140,"Natural Gas Futures Contract 1, Daily",20160512,D,2.155,Dollars per Million Btu
1141,"Natural Gas Futures Contract 1, Daily",20160511,D,2.173,Dollars per Million Btu
1142,"Natural Gas Futures Contract 1, Daily",20160510,D,2.158,Dollars per Million Btu
1143,"Natural Gas Futures Contract 1, Daily",20160509,D,2.0980000000000003,Dollars per Million Btu
1144,"Natural Gas Futures Contract 1, Daily",20160506,D,2.101,Dollars per Million Btu
1145,"Natural Gas Futures Contract 1, Daily",20160505,D,2.076,Dollars per Million Btu
1146,"Natural Gas Futures Contract 1, Daily",20160504,D,2.141,Dollars per Million Btu
1147,"Natural Gas Futures Contract 1, Daily",20160503,D,2.086,Dollars per Million Btu
1148,"Natural Gas Futures Contract 1, Daily",20160502,D,2.042,Dollars per Million Btu
1149,"Natural Gas Futures Contract 1, Daily",20160429,D,2.178,Dollars per Million Btu
1150,"Natural Gas Futures Contract 1, Daily",20160428,D,2.0780000000000003,Dollars per Million Btu
1151,"Natural Gas Futures Contract 1, Daily",20160427,D,1.995,Dollars per Million Btu
1152,"Natural Gas Futures Contract 1, Daily",20160426,D,2.032,Dollars per Million Btu
1153,"Natural Gas Futures Contract 1, Daily",20160425,D,2.063,Dollars per Million Btu
1154,"Natural Gas Futures Contract 1, Daily",20160422,D,2.14,Dollars per Million Btu
1155,"Natural Gas Futures Contract 1, Daily",20160421,D,2.068,Dollars per Million Btu
1156,"Natural Gas Futures Contract 1, Daily",20160420,D,2.069,Dollars per Million Btu
1157,"Natural Gas Futures Contract 1, Daily",20160419,D,2.088,Dollars per Million Btu
1158,"Natural Gas Futures Contract 1, Daily",20160418,D,1.94,Dollars per Million Btu
1159,"Natural Gas Futures Contract 1, Daily",20160415,D,1.902,Dollars per Million Btu
1160,"Natural Gas Futures Contract 1, Daily",20160414,D,1.97,Dollars per Million Btu
1161,"Natural Gas Futures Contract 1, Daily",20160413,D,2.036,Dollars per Million Btu
1162,"Natural Gas Futures Contract 1, Daily",20160412,D,2.004,Dollars per Million Btu
1163,"Natural Gas Futures Contract 1, Daily",20160411,D,1.912,Dollars per Million Btu
1164,"Natural Gas Futures Contract 1, Daily",20160408,D,1.99,Dollars per Million Btu
1165,"Natural Gas Futures Contract 1, Daily",20160407,D,2.0180000000000002,Dollars per Million Btu
1166,"Natural Gas Futures Contract 1, Daily",20160406,D,1.911,Dollars per Million Btu
1167,"Natural Gas Futures Contract 1, Daily",20160405,D,1.954,Dollars per Million Btu
1168,"Natural Gas Futures Contract 1, Daily",20160404,D,1.9980000000000002,Dollars per Million Btu
1169,"Natural Gas Futures Contract 1, Daily",20160401,D,1.956,Dollars per Million Btu
1170,"Natural Gas Futures Contract 1, Daily",20160331,D,1.959,Dollars per Million Btu
1171,"Natural Gas Futures Contract 1, Daily",20160330,D,1.996,Dollars per Million Btu
1172,"Natural Gas Futures Contract 1, Daily",20160329,D,1.903,Dollars per Million Btu
1173,"Natural Gas Futures Contract 1, Daily",20160328,D,1.848,Dollars per Million Btu
1174,"Natural Gas Futures Contract 1, Daily",20160324,D,1.806,Dollars per Million Btu
1175,"Natural Gas Futures Contract 1, Daily",20160323,D,1.794,Dollars per Million Btu
1176,"Natural Gas Futures Contract 1, Daily",20160322,D,1.8630000000000002,Dollars per Million Btu
1177,"Natural Gas Futures Contract 1, Daily",20160321,D,1.828,Dollars per Million Btu
1178,"Natural Gas Futures Contract 1, Daily",20160318,D,1.9069999999999998,Dollars per Million Btu
1179,"Natural Gas Futures Contract 1, Daily",20160317,D,1.936,Dollars per Million Btu
1180,"Natural Gas Futures Contract 1, Daily",20160316,D,1.868,Dollars per Million Btu
1181,"Natural Gas Futures Contract 1, Daily",20160315,D,1.851,Dollars per Million Btu
1182,"Natural Gas Futures Contract 1, Daily",20160314,D,1.819,Dollars per Million Btu
1183,"Natural Gas Futures Contract 1, Daily",20160311,D,1.8219999999999998,Dollars per Million Btu
1184,"Natural Gas Futures Contract 1, Daily",20160310,D,1.788,Dollars per Million Btu
1185,"Natural Gas Futures Contract 1, Daily",20160309,D,1.7519999999999998,Dollars per Million Btu
1186,"Natural Gas Futures Contract 1, Daily",20160308,D,1.712,Dollars per Million Btu
1187,"Natural Gas Futures Contract 1, Daily",20160307,D,1.69,Dollars per Million Btu
1188,"Natural Gas Futures Contract 1, Daily",20160304,D,1.666,Dollars per Million Btu
1189,"Natural Gas Futures Contract 1, Daily",20160303,D,1.639,Dollars per Million Btu
1190,"Natural Gas Futures Contract 1, Daily",20160302,D,1.6780000000000002,Dollars per Million Btu
1191,"Natural Gas Futures Contract 1, Daily",20160301,D,1.742,Dollars per Million Btu
1192,"Natural Gas Futures Contract 1, Daily",20160229,D,1.7109999999999999,Dollars per Million Btu
1193,"Natural Gas Futures Contract 1, Daily",20160226,D,1.791,Dollars per Million Btu
1194,"Natural Gas Futures Contract 1, Daily",20160225,D,1.7109999999999999,Dollars per Million Btu
1195,"Natural Gas Futures Contract 1, Daily",20160224,D,1.778,Dollars per Million Btu
1196,"Natural Gas Futures Contract 1, Daily",20160223,D,1.7819999999999998,Dollars per Million Btu
1197,"Natural Gas Futures Contract 1, Daily",20160222,D,1.821,Dollars per Million Btu
1198,"Natural Gas Futures Contract 1, Daily",20160219,D,1.804,Dollars per Million Btu
1199,"Natural Gas Futures Contract 1, Daily",20160218,D,1.8519999999999999,Dollars per Million Btu
1200,"Natural Gas Futures Contract 1, Daily",20160217,D,1.942,Dollars per Million Btu
1201,"Natural Gas Futures Contract 1, Daily",20160216,D,1.903,Dollars per Million Btu
1202,"Natural Gas Futures Contract 1, Daily",20160212,D,1.966,Dollars per Million Btu
1203,"Natural Gas Futures Contract 1, Daily",20160211,D,1.994,Dollars per Million Btu
1204,"Natural Gas Futures Contract 1, Daily",20160210,D,2.046,Dollars per Million Btu
1205,"Natural Gas Futures Contract 1, Daily",20160209,D,2.0980000000000003,Dollars per Million Btu
1206,"Natural Gas Futures Contract 1, Daily",20160208,D,2.14,Dollars per Million Btu
1207,"Natural Gas Futures Contract 1, Daily",20160205,D,2.063,Dollars per Million Btu
1208,"Natural Gas Futures Contract 1, Daily",20160204,D,1.972,Dollars per Million Btu
1209,"Natural Gas Futures Contract 1, Daily",20160203,D,2.0380000000000003,Dollars per Million Btu
1210,"Natural Gas Futures Contract 1, Daily",20160202,D,2.025,Dollars per Million Btu
1211,"Natural Gas Futures Contract 1, Daily",20160201,D,2.1519999999999997,Dollars per Million Btu
1212,"Natural Gas Futures Contract 1, Daily",20160129,D,2.298,Dollars per Million Btu
1213,"Natural Gas Futures Contract 1, Daily",20160128,D,2.182,Dollars per Million Btu
1214,"Natural Gas Futures Contract 1, Daily",20160127,D,2.189,Dollars per Million Btu
1215,"Natural Gas Futures Contract 1, Daily",20160126,D,2.18,Dollars per Million Btu
1216,"Natural Gas Futures Contract 1, Daily",20160125,D,2.158,Dollars per Million Btu
1217,"Natural Gas Futures Contract 1, Daily",20160122,D,2.1390000000000002,Dollars per Million Btu
1218,"Natural Gas Futures Contract 1, Daily",20160121,D,2.138,Dollars per Million Btu
1219,"Natural Gas Futures Contract 1, Daily",20160120,D,2.1180000000000003,Dollars per Million Btu
1220,"Natural Gas Futures Contract 1, Daily",20160119,D,2.0909999999999997,Dollars per Million Btu
1221,"Natural Gas Futures Contract 1, Daily",20160115,D,2.1,Dollars per Million Btu
1222,"Natural Gas Futures Contract 1, Daily",20160114,D,2.1390000000000002,Dollars per Million Btu
1223,"Natural Gas Futures Contract 1, Daily",20160113,D,2.269,Dollars per Million Btu
1224,"Natural Gas Futures Contract 1, Daily",20160112,D,2.2569999999999997,Dollars per Million Btu
1225,"Natural Gas Futures Contract 1, Daily",20160111,D,2.396,Dollars per Million Btu
1226,"Natural Gas Futures Contract 1, Daily",20160108,D,2.472,Dollars per Million Btu
1227,"Natural Gas Futures Contract 1, Daily",20160107,D,2.3819999999999997,Dollars per Million Btu
1228,"Natural Gas Futures Contract 1, Daily",20160106,D,2.267,Dollars per Million Btu
1229,"Natural Gas Futures Contract 1, Daily",20160105,D,2.325,Dollars per Million Btu
1230,"Natural Gas Futures Contract 1, Daily",20160104,D,2.334,Dollars per Million Btu
1231,"Natural Gas Futures Contract 1, Daily",20151231,D,2.3369999999999997,Dollars per Million Btu
1232,"Natural Gas Futures Contract 1, Daily",20151230,D,2.214,Dollars per Million Btu
1233,"Natural Gas Futures Contract 1, Daily",20151229,D,2.372,Dollars per Million Btu
1234,"Natural Gas Futures Contract 1, Daily",20151228,D,2.228,Dollars per Million Btu
1235,"Natural Gas Futures Contract 1, Daily",20151224,D,2.029,Dollars per Million Btu
1236,"Natural Gas Futures Contract 1, Daily",20151223,D,1.983,Dollars per Million Btu
1237,"Natural Gas Futures Contract 1, Daily",20151222,D,1.8880000000000001,Dollars per Million Btu
1238,"Natural Gas Futures Contract 1, Daily",20151221,D,1.911,Dollars per Million Btu
1239,"Natural Gas Futures Contract 1, Daily",20151218,D,1.767,Dollars per Million Btu
1240,"Natural Gas Futures Contract 1, Daily",20151217,D,1.755,Dollars per Million Btu
1241,"Natural Gas Futures Contract 1, Daily",20151216,D,1.79,Dollars per Million Btu
1242,"Natural Gas Futures Contract 1, Daily",20151215,D,1.8219999999999998,Dollars per Million Btu
1243,"Natural Gas Futures Contract 1, Daily",20151214,D,1.8940000000000001,Dollars per Million Btu
1244,"Natural Gas Futures Contract 1, Daily",20151211,D,1.99,Dollars per Million Btu
1245,"Natural Gas Futures Contract 1, Daily",20151210,D,2.015,Dollars per Million Btu
1246,"Natural Gas Futures Contract 1, Daily",20151209,D,2.062,Dollars per Million Btu
