,Crypto,Date,Low,High,Open,Close,Volume
45,ETH,2020-09-15,362.5,382.76,377.27,364.2,170054.9627384
46,ETH,2020-09-14,355.66,384.61,366.58,377.28,190573.77197746
47,ETH,2020-09-13,353.58,390.41,387.82,366.58,164465.94392732
48,ETH,2020-09-12,364.88,388.25,373.93,387.81,109437.79363532
49,ETH,2020-09-11,355.81,375.38,367.94,373.93,132464.58690229
50,ETH,2020-09-10,350.23,377.79,351.11,368.06,217245.43576712
51,ETH,2020-09-09,330.6,359.41,337.48,351.1,166730.61512655
52,ETH,2020-09-08,325.36,357.01,353.71,337.48,209229.73612667
53,ETH,2020-09-07,323.17,358.66,352.85,353.71,215514.08931085
54,ETH,2020-09-06,316.43,360.61,335.25,352.77,266338.83290829
55,ETH,2020-09-05,310.0,394.38,389.2,335.25,607878.87819331
56,ETH,2020-09-04,359.0,400.5,382.15,388.96,286186.00739699
57,ETH,2020-09-03,370.0,451.0,439.99,382.87,407832.29146336
58,ETH,2020-09-02,420.58,481.2,475.57,440.02,320308.05438354
59,ETH,2020-09-01,429.66,488.95,433.88,475.57,333743.62207967
60,ETH,2020-08-31,418.16,439.0,428.92,433.89,168619.80537213
61,ETH,2020-08-30,398.24,429.9,398.57,428.94,170379.4456584
62,ETH,2020-08-29,392.34,405.82,395.35,398.58,89963.76995825
63,ETH,2020-08-28,379.67,398.16,383.27,395.47,123755.41938251
64,ETH,2020-08-27,371.5,397.15,386.12,383.25,121889.95194935
65,ETH,2020-08-26,377.56,393.5,383.26,386.1,131417.52221164
66,ETH,2020-08-25,369.36,409.31,407.76,383.33,189576.54223265
67,ETH,2020-08-24,387.72,411.97,390.78,407.76,153521.94600679
68,ETH,2020-08-23,383.67,400.0,395.52,390.9,79939.92783349
69,ETH,2020-08-22,379.53,399.73,388.0,395.62,145453.08931908
70,ETH,2020-08-21,385.0,418.92,415.92,388.05,218376.51497554
71,ETH,2020-08-20,402.3,419.58,407.6,415.92,146536.51021535
72,ETH,2020-08-19,393.75,426.97,422.31,407.59,212936.96902525
73,ETH,2020-08-18,414.44,434.27,431.5,422.31,148682.30738539
74,ETH,2020-08-17,420.5,447.5,433.71,431.5,221839.14358535
75,ETH,2020-08-16,412.51,437.0,432.67,433.7,198013.6894012
76,ETH,2020-08-15,428.0,443.33,438.83,432.55,170960.90077551
77,ETH,2020-08-14,417.52,445.45,425.0,438.83,320572.96388462
78,ETH,2020-08-13,376.46,432.94,387.27,424.94,363868.52826094
79,ETH,2020-08-12,365.19,389.57,378.92,387.27,193171.5051413
80,ETH,2020-08-11,364.77,398.3,395.77,378.88,231283.21718575
81,ETH,2020-08-10,385.44,400.21,390.41,395.78,198449.18038811
82,ETH,2020-08-09,384.02,401.0,397.5,390.41,144028.58904543
83,ETH,2020-08-08,376.18,400.06,379.76,397.51,109615.57796907
84,ETH,2020-08-07,362.88,398.57,395.28,379.75,258109.56327072
85,ETH,2020-08-06,391.0,404.03,401.21,395.28,147321.25541594
86,ETH,2020-08-05,383.86,408.0,389.76,401.21,208377.2177264
87,ETH,2020-08-04,380.67,403.64,386.27,389.82,250989.95459676
88,ETH,2020-08-03,366.34,399.69,372.19,386.22,246596.56665901
89,ETH,2020-08-02,325.75,415.0,387.4,372.21,573146.54484066
90,ETH,2020-08-01,343.75,394.0,346.86,387.4,308505.50003166
91,ETH,2020-07-31,328.35,349.74,335.25,346.86,199448.47978816
92,ETH,2020-07-30,314.52,342.4,318.15,335.31,175330.87646686
93,ETH,2020-07-29,312.66,325.85,317.52,318.16,166994.96333734
94,ETH,2020-07-28,306.29,327.34,322.41,317.59,208395.56039785
95,ETH,2020-07-27,311.38,334.34,311.43,322.24,412079.37629514
96,ETH,2020-07-26,300.21,319.86,305.55,311.35,238205.01599146
97,ETH,2020-07-25,279.62,310.0,279.66,305.66,245086.41093138
