,Crypto,Date,Low,High,Open,Close,Volume
276,LTC,2020-01-28,57.17,61.44,58.47,60.62,218236.19952383
277,LTC,2020-01-27,55.79,59.53,56.09,58.44,154329.98266349
278,LTC,2020-01-26,52.75,56.53,52.76,56.08,82281.26637469
279,LTC,2020-01-25,52.2,54.33,54.33,52.79,74542.36549578
280,LTC,2020-01-24,50.63,55.34,54.45,54.33,156161.670056
281,LTC,2020-01-23,52.1,58.2,58.11,54.42,178115.25574334
282,LTC,2020-01-22,57.03,59.13,57.49,58.1,70210.33061885
283,LTC,2020-01-21,55.76,57.98,57.12,57.49,86003.48150129
284,LTC,2020-01-20,55.71,58.19,57.54,57.1,96636.89920993
285,LTC,2020-01-19,55.33,62.5,59.24,57.57,178580.06296385
286,LTC,2020-01-18,57.92,62.4,60.87,59.28,150822.25710017
287,LTC,2020-01-17,56.7,63.17,57.53,60.86,298201.06770049
288,LTC,2020-01-16,54.72,58.4,58.09,57.5,150859.59510839
289,LTC,2020-01-15,55.24,60.25,58.4,58.12,251482.71331807
290,LTC,2020-01-14,49.56,60.8,49.57,58.4,489726.5966756
291,LTC,2020-01-13,48.85,51.63,51.41,49.58,112035.75877696
292,LTC,2020-01-12,48.82,51.7,49.37,51.42,105906.45468477
293,LTC,2020-01-11,47.72,52.03,49.01,49.36,178906.81311952
294,LTC,2020-01-10,43.72,49.67,44.72,48.99,231955.09832687
295,LTC,2020-01-09,43.86,45.75,45.32,44.73,95992.57024022
296,LTC,2020-01-08,44.08,48.6,46.36,45.28,238289.48324823
297,LTC,2020-01-07,44.48,46.89,45.81,46.36,213535.85907647
298,LTC,2020-01-06,43.12,46.18,43.28,45.79,143316.57954752
0,LTC,2020-01-05,42.58,44.51,42.7,43.28,79791.67624467
1,LTC,2020-01-04,41.74,42.81,42.2,42.73,54827.96372263
2,LTC,2020-01-03,38.74,42.37,39.29,42.2,124579.18841241
3,LTC,2020-01-02,38.74,41.56,41.49,39.32,88465.20189162
4,LTC,2020-01-01,40.99,41.97,41.09,41.49,53494.10370447
5,LTC,2019-12-31,40.82,43.0,42.18,41.1,109544.25208719
6,LTC,2019-12-30,41.72,44.02,43.04,42.23,73635.23888048
7,LTC,2019-12-29,42.06,43.73,42.7,43.07,72010.79819355
8,LTC,2019-12-28,40.87,43.65,40.94,42.73,95475.46541536
9,LTC,2019-12-27,39.58,41.42,39.97,40.93,78959.51466862
10,LTC,2019-12-26,39.58,41.68,40.09,39.97,63113.31202346
11,LTC,2019-12-25,39.36,40.39,40.33,40.08,34621.72050152
12,LTC,2019-12-24,39.75,41.12,40.54,40.3,73847.87574019
13,LTC,2019-12-23,40.23,42.69,41.92,40.61,93353.19282832
14,LTC,2019-12-22,39.69,42.27,39.73,41.93,69435.21517163
15,LTC,2019-12-21,39.52,40.22,40.13,39.73,61901.98203518
16,LTC,2019-12-20,39.3,40.32,39.7,40.13,75273.6598026
17,LTC,2019-12-19,39.06,41.12,40.77,39.69,116656.40208327
18,LTC,2019-12-18,35.88,41.65,36.97,40.77,217013.75637407
19,LTC,2019-12-17,36.16,40.06,39.93,36.98,201896.72174798
20,LTC,2019-12-16,38.98,43.51,43.43,39.9,169150.14150498
21,LTC,2019-12-15,42.88,44.04,43.24,43.41,32694.55868673
22,LTC,2019-12-14,43.2,44.64,44.43,43.24,34305.07465528
23,LTC,2019-12-13,43.39,44.5,43.61,44.43,42326.19571609
24,LTC,2019-12-12,42.7,44.07,43.62,43.6,60012.22300589
25,LTC,2019-12-11,43.19,44.43,44.08,43.63,54155.05163319
26,LTC,2019-12-10,43.6,44.59,44.44,44.11,53319.9210857
27,LTC,2019-12-09,44.07,45.94,45.6,44.44,75619.87761162
28,LTC,2019-12-08,44.92,46.32,45.21,45.6,56793.04949462
29,LTC,2019-12-07,45.03,46.54,45.37,45.21,57552.3924665
30,LTC,2019-12-06,44.09,45.66,44.85,45.36,70823.41926546
31,LTC,2019-12-05,43.72,45.22,44.7,44.84,93635.54750268
32,LTC,2019-12-04,43.71,47.17,44.83,44.69,161222.01146472
33,LTC,2019-12-03,44.27,46.31,45.55,44.82,79890.97348821
34,LTC,2019-12-02,44.66,47.64,47.5,45.57,113003.371443
35,LTC,2019-12-01,45.51,48.44,47.24,47.5,79250.27656436
36,LTC,2019-11-30,46.71,48.83,48.65,47.26,58483.45912298
