,Crypto,Date,Low,High,Open,Close,Volume
100,XLM,2020-07-22,0.094053,0.09811,0.096551,0.097655,40230253
101,XLM,2020-07-21,0.0939,0.09841,0.094359,0.096645,58441915
102,XLM,2020-07-20,0.093233,0.101915,0.1001,0.09432,66451702
103,XLM,2020-07-19,0.096463,0.102373,0.100732,0.100054,56368375
104,XLM,2020-07-18,0.09878,0.104394,0.103932,0.100818,78121467
105,XLM,2020-07-17,0.098422,0.107794,0.102037,0.103932,192479013
106,XLM,2020-07-16,0.08857,0.104,0.094271,0.101903,168160646
107,XLM,2020-07-15,0.08725,0.0982,0.092226,0.094271,141574823
108,XLM,2020-07-14,0.085027,0.092806,0.090014,0.092228,73612470
109,XLM,2020-07-13,0.087,0.098152,0.095339,0.090143,102209497
110,XLM,2020-07-12,0.089602,0.097664,0.094041,0.095395,99629391
111,XLM,2020-07-11,0.088614,0.101432,0.089053,0.094165,188699998
112,XLM,2020-07-10,0.08228,0.091,0.090558,0.089007,131448165
113,XLM,2020-07-09,0.083251,0.099,0.085627,0.09068,299655087
114,XLM,2020-07-08,0.072416,0.086,0.073345,0.085567,206598566
115,XLM,2020-07-07,0.07009,0.074308,0.071655,0.073364,60123902
116,XLM,2020-07-06,0.066481,0.072175,0.067255,0.071658,48071009
117,XLM,2020-07-05,0.064846,0.068035,0.068,0.067296,22435440
118,XLM,2020-07-04,0.0665,0.068527,0.066987,0.068,19503351
119,XLM,2020-07-03,0.066448,0.068644,0.06766,0.067086,28012919
120,XLM,2020-07-02,0.065609,0.070975,0.0684,0.06763,47243282
121,XLM,2020-07-01,0.066037,0.06935,0.066924,0.0684,28878779
122,XLM,2020-06-30,0.064,0.067378,0.065046,0.066941,29345385
123,XLM,2020-06-29,0.062924,0.065434,0.064279,0.065098,27675074
124,XLM,2020-06-28,0.061609,0.065015,0.062803,0.06421,28587354
125,XLM,2020-06-27,0.059,0.066997,0.066913,0.062785,59877692
126,XLM,2020-06-26,0.06591,0.068442,0.067409,0.06693,25786094
127,XLM,2020-06-25,0.065112,0.068952,0.068864,0.067553,29796823
128,XLM,2020-06-24,0.06784,0.072508,0.07092,0.068883,31351294
129,XLM,2020-06-23,0.070007,0.07234,0.071998,0.070926,32029189
130,XLM,2020-06-22,0.068379,0.072,0.068449,0.071901,28483572
131,XLM,2020-06-21,0.06834,0.070177,0.06979,0.068449,13950210
132,XLM,2020-06-20,0.0682,0.070249,0.069403,0.069795,24111706
133,XLM,2020-06-19,0.068431,0.070945,0.070525,0.069406,33921518
134,XLM,2020-06-18,0.069,0.072014,0.071815,0.070507,27291085
135,XLM,2020-06-17,0.069551,0.074099,0.071397,0.071801,39487692
136,XLM,2020-06-16,0.069853,0.072072,0.071036,0.071357,30593577
137,XLM,2020-06-15,0.0654,0.071767,0.070707,0.071024,80978292
138,XLM,2020-06-14,0.070225,0.074162,0.074121,0.07071,25504151
139,XLM,2020-06-13,0.071541,0.074368,0.072823,0.074146,23757574
140,XLM,2020-06-12,0.0708,0.0748,0.071303,0.072855,41781354
141,XLM,2020-06-11,0.069001,0.079312,0.078947,0.071322,104155620
142,XLM,2020-06-10,0.077708,0.079209,0.078125,0.078936,45896778
143,XLM,2020-06-09,0.0774,0.080459,0.080185,0.078177,41531585
144,XLM,2020-06-08,0.078013,0.080337,0.078901,0.080175,29130722
145,XLM,2020-06-07,0.075491,0.080673,0.079588,0.078829,41921214
146,XLM,2020-06-06,0.07826,0.081123,0.0789,0.079455,39825776
147,XLM,2020-06-05,0.07885,0.082982,0.081977,0.078901,50196345
148,XLM,2020-06-04,0.079162,0.086331,0.082764,0.081977,110991432
149,XLM,2020-06-03,0.076634,0.083361,0.079487,0.082735,85853548
150,XLM,2020-06-02,0.0725,0.084296,0.075741,0.079489,171989143
151,XLM,2020-06-01,0.069763,0.076473,0.070396,0.075818,87190393
152,XLM,2020-05-31,0.068853,0.0764,0.072499,0.070398,101698496
153,XLM,2020-05-30,0.0671,0.073,0.067832,0.072444,58096500
154,XLM,2020-05-29,0.06701,0.069988,0.069112,0.067833,28034389
155,XLM,2020-05-28,0.065668,0.069914,0.066047,0.069065,32888611
156,XLM,2020-05-27,0.064529,0.0675,0.065048,0.065991,32834592
157,XLM,2020-05-26,0.06358,0.066432,0.066228,0.065011,22823745
158,XLM,2020-05-25,0.06318,0.066228,0.064001,0.066228,33301890
159,XLM,2020-05-24,0.064,0.068242,0.067066,0.064,28563027
160,XLM,2020-05-23,0.06666,0.069238,0.06813,0.067189,33573782
161,XLM,2020-05-22,0.065334,0.069387,0.06648,0.06813,53601719
162,XLM,2020-05-21,0.0642,0.071699,0.070894,0.066437,69776501
163,XLM,2020-05-20,0.0675,0.072,0.069761,0.070894,50810728
164,XLM,2020-05-19,0.068336,0.070295,0.070243,0.069786,27474127
165,XLM,2020-05-18,0.06862,0.071416,0.068751,0.070243,33067527
166,XLM,2020-05-17,0.0678,0.071784,0.067995,0.068804,34363134
167,XLM,2020-05-16,0.066551,0.068461,0.067271,0.06808,25602101
168,XLM,2020-05-15,0.065833,0.0698,0.069312,0.067296,45943456
169,XLM,2020-05-14,0.068,0.07075,0.070029,0.069285,45895804
170,XLM,2020-05-13,0.068015,0.071357,0.07025,0.069995,56127419
171,XLM,2020-05-12,0.062124,0.070649,0.062456,0.07026,92671289
172,XLM,2020-05-11,0.0605,0.065158,0.06423,0.062442,66938628
173,XLM,2020-05-10,0.06,0.071407,0.071407,0.064277,124303034
174,XLM,2020-05-09,0.07134,0.073698,0.072551,0.071418,59770087
175,XLM,2020-05-08,0.070544,0.074653,0.072285,0.072551,83027308
176,XLM,2020-05-07,0.069,0.07358,0.069791,0.072285,60054087
177,XLM,2020-05-06,0.069701,0.073335,0.072217,0.069887,42689665
178,XLM,2020-05-05,0.071,0.07447,0.073522,0.07224,37470805
179,XLM,2020-05-04,0.067614,0.074076,0.073124,0.073473,70262177
180,XLM,2020-05-03,0.07164,0.077,0.075639,0.07317,55953747
181,XLM,2020-05-02,0.071393,0.076359,0.072948,0.075695,61274421
182,XLM,2020-05-01,0.067603,0.0735,0.067635,0.072946,64560608
183,XLM,2020-04-30,0.065756,0.074736,0.072286,0.06759,116548065
184,XLM,2020-04-29,0.068222,0.073855,0.068723,0.072306,121149568
185,XLM,2020-04-28,0.0665,0.0716,0.067332,0.068724,123968106
186,XLM,2020-04-27,0.06128,0.069469,0.062047,0.067287,90033169
187,XLM,2020-04-26,0.060848,0.062986,0.061927,0.062001,48057727
188,XLM,2020-04-25,0.060673,0.06325,0.061188,0.061826,47567540
189,XLM,2020-04-24,0.060235,0.0662,0.062095,0.061186,103916805
190,XLM,2020-04-23,0.055,0.067033,0.055,0.062152,200561418
191,XLM,2020-04-22,0.050721,0.055,0.050899,0.055,61883700
192,XLM,2020-04-21,0.04926,0.051934,0.049517,0.05094,34611145
193,XLM,2020-04-20,0.048623,0.0533,0.048889,0.049501,75521101
194,XLM,2020-04-19,0.048311,0.050795,0.0506,0.048889,23500774
195,XLM,2020-04-18,0.048665,0.051244,0.048665,0.0506,32425269
196,XLM,2020-04-17,0.048251,0.05,0.049247,0.048665,23543717
197,XLM,2020-04-16,0.044514,0.05,0.046131,0.049247,58263817
198,XLM,2020-04-15,0.04586,0.048747,0.048039,0.046187,28324593
199,XLM,2020-04-14,0.047601,0.049133,0.048304,0.04814,23180228
200,XLM,2020-04-13,0.046055,0.049021,0.048977,0.048292,48588478
201,XLM,2020-04-12,0.048523,0.051599,0.049879,0.048976,39518399
202,XLM,2020-04-11,0.047559,0.04999,0.047761,0.049879,44727876
203,XLM,2020-04-10,0.045439,0.052413,0.052115,0.047787,59617496
204,XLM,2020-04-09,0.04878,0.052624,0.051376,0.052135,57245784
205,XLM,2020-04-08,0.048126,0.051592,0.048465,0.051376,53856641
206,XLM,2020-04-07,0.047328,0.051517,0.049946,0.048425,85017663
207,XLM,2020-04-06,0.043502,0.05,0.04358,0.049999,125305680
208,XLM,2020-04-05,0.041509,0.043654,0.041994,0.04358,28450067
209,XLM,2020-04-04,0.040915,0.0425,0.041416,0.041995,17254338
210,XLM,2020-04-03,0.040615,0.042258,0.041295,0.041417,18373221
211,XLM,2020-04-02,0.040522,0.043373,0.040962,0.041295,32004980
212,XLM,2020-04-01,0.038865,0.041999,0.04087,0.0409,24563224
213,XLM,2020-03-31,0.040024,0.041127,0.04006,0.040876,16609790
214,XLM,2020-03-30,0.037619,0.041205,0.037799,0.040057,30866637
215,XLM,2020-03-29,0.037726,0.040199,0.040115,0.037799,24285561
216,XLM,2020-03-28,0.038804,0.040816,0.040404,0.040128,33592759
217,XLM,2020-03-27,0.040201,0.043717,0.043018,0.040501,45652350
218,XLM,2020-03-26,0.039916,0.0431,0.040678,0.043018,39628591
219,XLM,2020-03-25,0.0392,0.041123,0.04057,0.040607,29250326
220,XLM,2020-03-24,0.039092,0.040745,0.03953,0.040578,45441799
221,XLM,2020-03-23,0.036193,0.040474,0.036685,0.039529,44961046
222,XLM,2020-03-22,0.036502,0.04058,0.039641,0.036759,37424517
223,XLM,2020-03-21,0.038001,0.04098,0.039897,0.039687,26719687
224,XLM,2020-03-20,0.03542,0.04518,0.041506,0.039897,89596556
225,XLM,2020-03-19,0.036727,0.043298,0.037021,0.041514,78637832
226,XLM,2020-03-18,0.034243,0.038028,0.037408,0.037087,48956271
227,XLM,2020-03-17,0.03497,0.0385,0.035393,0.037462,45500920
228,XLM,2020-03-16,0.031267,0.037984,0.037807,0.035382,77493406
229,XLM,2020-03-15,0.036206,0.040963,0.036699,0.037792,51259841
230,XLM,2020-03-14,0.03621,0.040703,0.040168,0.036698,48963350
231,XLM,2020-03-13,0.026139,0.0492,0.033126,0.040242,210292675
232,XLM,2020-03-12,0.031349,0.050606,0.050375,0.033426,181820925
233,XLM,2020-03-11,0.047302,0.052622,0.052038,0.050375,26151409
234,XLM,2020-03-10,0.050707,0.053366,0.052499,0.051948,36855493
235,XLM,2020-03-09,0.046999,0.0525,0.049702,0.052493,65799868
236,XLM,2020-03-08,0.04855,0.058422,0.058422,0.049797,58828816
237,XLM,2020-03-07,0.05796,0.061779,0.061497,0.058462,23865800
238,XLM,2020-03-06,0.059266,0.061581,0.059672,0.061495,24890985
239,XLM,2020-03-05,0.05861,0.061063,0.058663,0.059725,32769440
240,XLM,2020-03-04,0.057685,0.059166,0.05823,0.058628,26940690
241,XLM,2020-03-03,0.057564,0.060439,0.059765,0.058222,26334624
242,XLM,2020-03-02,0.055532,0.0604,0.05578,0.059719,38327615
243,XLM,2020-03-01,0.054856,0.0585,0.056885,0.055803,39406238
244,XLM,2020-02-29,0.056841,0.059917,0.058412,0.056923,23025395
245,XLM,2020-02-28,0.056302,0.061483,0.060268,0.058456,36133271
246,XLM,2020-02-27,0.056,0.0631,0.058782,0.060101,57976201
247,XLM,2020-02-26,0.055641,0.064525,0.064112,0.058784,68239741
248,XLM,2020-02-25,0.06321,0.069231,0.069094,0.064094,37416421
249,XLM,2020-02-24,0.066902,0.073674,0.07322,0.069094,31401902
250,XLM,2020-02-23,0.070038,0.07344,0.070454,0.073321,18698866
251,XLM,2020-02-22,0.06924,0.071637,0.071178,0.070461,15938358
252,XLM,2020-02-21,0.069433,0.07285,0.070659,0.07104,26796139
253,XLM,2020-02-20,0.067223,0.071662,0.07011,0.070659,52537714
254,XLM,2020-02-19,0.068,0.079854,0.076052,0.069998,60385555
255,XLM,2020-02-18,0.070183,0.077053,0.072876,0.076129,49284941
256,XLM,2020-02-17,0.066995,0.0752,0.074318,0.072838,63451794
257,XLM,2020-02-16,0.06624,0.081543,0.078821,0.074614,84250305
258,XLM,2020-02-15,0.075251,0.088887,0.08698,0.078935,65759158
259,XLM,2020-02-14,0.08,0.087558,0.083436,0.086887,63048426
260,XLM,2020-02-13,0.0789,0.0885,0.080136,0.083565,98558960
261,XLM,2020-02-12,0.074189,0.082759,0.074299,0.080081,100617785
262,XLM,2020-02-11,0.068756,0.07505,0.07046,0.074056,42729053
263,XLM,2020-02-10,0.068391,0.073829,0.073457,0.070521,31281026
264,XLM,2020-02-09,0.070847,0.07399,0.071,0.07347,39591000
265,XLM,2020-02-08,0.06732,0.072227,0.071977,0.071005,43194786
266,XLM,2020-02-07,0.070725,0.073777,0.071145,0.071983,43099456
267,XLM,2020-02-06,0.067342,0.071897,0.069094,0.071138,43395608
268,XLM,2020-02-05,0.065762,0.06975,0.066,0.069089,49672187
269,XLM,2020-02-04,0.06164,0.067744,0.064122,0.066,50236294
270,XLM,2020-02-03,0.062481,0.065906,0.06338,0.064126,23723800
271,XLM,2020-02-02,0.060719,0.066052,0.062232,0.063378,39125483
272,XLM,2020-02-01,0.060367,0.062455,0.060531,0.062232,20918933
273,XLM,2020-01-31,0.059711,0.06297,0.062779,0.060505,23942301
274,XLM,2020-01-30,0.059618,0.063091,0.060808,0.062811,24898219
275,XLM,2020-01-29,0.060003,0.063,0.060692,0.060794,28970156
276,XLM,2020-01-28,0.059021,0.062063,0.059575,0.060678,22854110
277,XLM,2020-01-27,0.057528,0.060631,0.058338,0.059599,29378271
278,XLM,2020-01-26,0.05575,0.058598,0.055811,0.058318,15083282
279,XLM,2020-01-25,0.055538,0.057104,0.057067,0.055811,10359817
280,XLM,2020-01-24,0.054675,0.058345,0.058157,0.057044,30964040
281,XLM,2020-01-23,0.056629,0.06124,0.061239,0.05822,42467066
282,XLM,2020-01-22,0.060591,0.06366,0.062678,0.061203,21882175
283,XLM,2020-01-21,0.0617,0.064488,0.062624,0.062592,29783225
284,XLM,2020-01-20,0.059227,0.0649,0.060009,0.06263,40729477
285,XLM,2020-01-19,0.058221,0.066008,0.06147,0.060009,48835155
286,XLM,2020-01-18,0.0575,0.066248,0.060778,0.061372,80120587
287,XLM,2020-01-17,0.053001,0.065,0.053505,0.060778,128637734
288,XLM,2020-01-16,0.051936,0.055165,0.054884,0.053504,42259124
289,XLM,2020-01-15,0.051634,0.056968,0.052936,0.05487,59547587
290,XLM,2020-01-14,0.048116,0.055286,0.048175,0.052938,64926602
291,XLM,2020-01-13,0.047558,0.0491,0.049059,0.048113,9465719
292,XLM,2020-01-12,0.048084,0.049294,0.048112,0.049068,8679366
293,XLM,2020-01-11,0.04741,0.0495,0.048054,0.048131,22317274
294,XLM,2020-01-10,0.045605,0.048128,0.047157,0.048005,16854968
295,XLM,2020-01-09,0.046914,0.048226,0.047701,0.047158,10141307
296,XLM,2020-01-08,0.0468,0.049406,0.048501,0.04768,23159236
297,XLM,2020-01-07,0.047501,0.051299,0.050521,0.0485,26983762
298,XLM,2020-01-06,0.045407,0.050647,0.045446,0.050511,28893984
0,XLM,2020-01-05,0.045182,0.046248,0.045603,0.045495,9668976
1,XLM,2020-01-04,0.045101,0.045762,0.045609,0.045567,7275664
2,XLM,2020-01-03,0.043103,0.045695,0.043438,0.045608,15078925
3,XLM,2020-01-02,0.043398,0.045287,0.045078,0.043431,10885954
4,XLM,2020-01-01,0.044642,0.045527,0.044845,0.045113,11751585
5,XLM,2019-12-31,0.044501,0.045698,0.045382,0.044845,14420914
6,XLM,2019-12-30,0.045241,0.046777,0.046182,0.045461,11238963
7,XLM,2019-12-29,0.045649,0.04668,0.045854,0.046188,10143575
8,XLM,2019-12-28,0.045566,0.046501,0.045744,0.045846,16714701
9,XLM,2019-12-27,0.043961,0.046068,0.044672,0.045778,17117560
10,XLM,2019-12-26,0.044053,0.045595,0.044395,0.044611,13759980
11,XLM,2019-12-25,0.043577,0.045045,0.045032,0.044374,8236911
12,XLM,2019-12-24,0.044425,0.045832,0.044879,0.045047,9779352
13,XLM,2019-12-23,0.044526,0.047755,0.047334,0.044938,17889000
14,XLM,2019-12-22,0.045233,0.047401,0.045439,0.047321,16131429
15,XLM,2019-12-21,0.045321,0.046428,0.046373,0.045439,12247307
16,XLM,2019-12-20,0.044745,0.046536,0.04523,0.046377,17375628
17,XLM,2019-12-19,0.044626,0.047202,0.046649,0.045203,24647411
18,XLM,2019-12-18,0.042136,0.047967,0.043288,0.04665,40283638
19,XLM,2019-12-17,0.042126,0.047126,0.046932,0.043217,44212639
20,XLM,2019-12-16,0.046728,0.051069,0.050909,0.046932,27899831
21,XLM,2019-12-15,0.050302,0.051512,0.050975,0.050969,9237193
22,XLM,2019-12-14,0.050024,0.052833,0.05277,0.05098,15222869
23,XLM,2019-12-13,0.051807,0.053068,0.051991,0.052771,12630766
24,XLM,2019-12-12,0.051262,0.053224,0.053072,0.051991,16567070
25,XLM,2019-12-11,0.052553,0.053734,0.053173,0.053034,12764130
26,XLM,2019-12-10,0.052157,0.054604,0.054567,0.053077,21104387
27,XLM,2019-12-09,0.054155,0.0561,0.055845,0.054605,12519661
28,XLM,2019-12-08,0.054831,0.056,0.055371,0.055906,12096862
29,XLM,2019-12-07,0.055365,0.056296,0.055534,0.055365,11745958
30,XLM,2019-12-06,0.054689,0.055918,0.055324,0.055568,11810866
31,XLM,2019-12-05,0.054001,0.055716,0.054746,0.055427,10638748
32,XLM,2019-12-04,0.053524,0.0582,0.055704,0.054668,19589798
33,XLM,2019-12-03,0.055091,0.056493,0.05585,0.055725,13075998
34,XLM,2019-12-02,0.055109,0.057464,0.057353,0.055869,13456787
35,XLM,2019-12-01,0.055224,0.05773,0.05729,0.057329,13360240
36,XLM,2019-11-30,0.0568,0.059347,0.058962,0.05729,11996772
37,XLM,2019-11-29,0.057792,0.06,0.058106,0.059123,10618653
38,XLM,2019-11-28,0.05751,0.05915,0.05879,0.058091,12962087
39,XLM,2019-11-27,0.055053,0.059622,0.057594,0.058871,19786978
40,XLM,2019-11-26,0.056438,0.058242,0.057457,0.057596,15945424
41,XLM,2019-11-25,0.053138,0.05964,0.055769,0.057468,44077194
42,XLM,2019-11-24,0.055242,0.062,0.061626,0.055571,27473853
43,XLM,2019-11-23,0.05792,0.06228,0.059524,0.061534,32669483
44,XLM,2019-11-22,0.052896,0.061442,0.060733,0.0595,62261984
45,XLM,2019-11-21,0.057001,0.063952,0.063951,0.060743,43615531
46,XLM,2019-11-20,0.063601,0.066239,0.065651,0.0639,19989294
47,XLM,2019-11-19,0.0635,0.067004,0.067004,0.065652,32321662
48,XLM,2019-11-18,0.0644,0.071713,0.071615,0.067007,35823120
49,XLM,2019-11-17,0.071203,0.073048,0.071342,0.071625,13027541
50,XLM,2019-11-16,0.071,0.072246,0.071965,0.071415,15476480
51,XLM,2019-11-15,0.070012,0.075397,0.074066,0.071805,28691587
52,XLM,2019-11-14,0.072117,0.076252,0.075887,0.074208,28614351
53,XLM,2019-11-13,0.075,0.077571,0.076792,0.075883,69720277
54,XLM,2019-11-12,0.074001,0.08265,0.080008,0.076792,76278466
55,XLM,2019-11-11,0.075865,0.081167,0.078997,0.079844,45666105
56,XLM,2019-11-10,0.073,0.0815,0.073258,0.078997,56022445
57,XLM,2019-11-09,0.070541,0.073399,0.071138,0.073119,19286981
58,XLM,2019-11-08,0.067999,0.07699,0.074264,0.071033,38969686
59,XLM,2019-11-07,0.072648,0.07701,0.077,0.074264,44502206
60,XLM,2019-11-06,0.076592,0.083016,0.082611,0.077,63277578
61,XLM,2019-11-05,0.077852,0.09,0.079496,0.082612,186154765
62,XLM,2019-11-04,0.067544,0.080497,0.068701,0.079496,39495017
63,XLM,2019-11-03,0.068056,0.072377,0.071471,0.068697,22219118
64,XLM,2019-11-02,0.069108,0.071861,0.069215,0.071528,22013110
65,XLM,2019-11-01,0.064429,0.0725,0.065203,0.069215,79936892
66,XLM,2019-10-31,0.0623,0.065247,0.063988,0.0651,18137584
