,Crypto,Date,Low,High,Open,Close,Volume
91,REP,2020-07-31,19.75,20.8,20.4,20.42,51517.317696
92,REP,2020-07-30,20.12,21.18,20.29,20.36,74524.161209
93,REP,2020-07-29,20.1,21.68,21.52,20.32,78994.806671
94,REP,2020-07-28,19.58,22.22,20.49,21.55,218112.304583
95,REP,2020-07-27,19.42,23.55,22.56,20.46,159714.684794
96,REP,2020-07-26,21.65,23.02,22.98,22.55,90495.386024
97,REP,2020-07-25,22.82,24.4,23.19,23.02,96369.884281
98,REP,2020-07-24,22.42,24.49,22.82,23.19,107387.313857
99,REP,2020-07-23,22.19,23.97,23.54,22.79,163385.564923
100,REP,2020-07-22,23.08,25.74,23.5,23.46,249411.411047
101,REP,2020-07-21,19.35,25.91,19.35,23.5,348537.293378
102,REP,2020-07-20,18.88,19.95,19.07,19.38,50318.738508
103,REP,2020-07-19,18.81,19.57,19.35,19.06,31139.53866
104,REP,2020-07-18,18.6,19.72,19.13,19.36,48309.814313
105,REP,2020-07-17,18.85,19.36,19.2,19.14,36858.316122
106,REP,2020-07-16,18.78,20.15,19.41,19.2,78719.035064
107,REP,2020-07-15,19.05,20.37,20.04,19.36,82454.573665
108,REP,2020-07-14,18.02,20.31,18.78,20.01,58500.925332
109,REP,2020-07-13,18.46,19.86,19.53,18.78,49262.463429
110,REP,2020-07-12,19.21,19.98,19.34,19.52,34011.926232
111,REP,2020-07-11,18.84,19.43,19.26,19.32,39512.269878
112,REP,2020-07-10,18.64,19.92,19.23,19.26,60429.918836
113,REP,2020-07-09,18.95,20.31,20.27,19.23,67897.249037
114,REP,2020-07-08,19.28,21.19,19.9,20.28,124843.743958
115,REP,2020-07-07,18.76,19.91,19.01,19.9,60224.458178
116,REP,2020-07-06,18.2,19.73,18.23,19.01,93197.111481
117,REP,2020-07-05,17.45,19.07,18.93,18.24,86743.512296
118,REP,2020-07-04,18.09,20.0,18.14,18.93,223422.609602
119,REP,2020-07-03,16.75,18.5,16.86,18.14,129361.174409
120,REP,2020-07-02,16.39,17.42,16.9,16.85,81366.750725
121,REP,2020-07-01,16.16,17.22,16.33,16.9,76779.796044
122,REP,2020-06-30,16.23,17.75,16.98,16.33,78392.643965
123,REP,2020-06-29,15.91,16.98,15.98,16.98,80878.285946
124,REP,2020-06-28,15.66,16.58,16.07,15.95,65900.727619
125,REP,2020-06-27,15.51,17.86,17.6,16.08,143898.888731
126,REP,2020-06-26,15.55,17.81,16.12,17.58,122921.145137
127,REP,2020-06-25,15.85,16.84,16.79,16.11,68993.156094
128,REP,2020-06-24,16.25,17.83,17.63,16.78,99602.59243
129,REP,2020-06-23,17.34,18.92,18.13,17.6,124808.109267
130,REP,2020-06-22,17.51,18.3,17.79,18.13,94368.580932
131,REP,2020-06-21,17.29,18.21,17.63,17.76,145844.484047
132,REP,2020-06-20,17.3,19.5,18.62,17.63,299964.215837
133,REP,2020-06-19,15.83,18.78,16.33,18.62,300402.232872
134,REP,2020-06-18,15.47,16.62,15.98,16.33,80258.049541
135,REP,2020-06-17,15.29,16.41,15.63,15.98,71853.369161
136,REP,2020-06-16,15.13,15.97,15.17,15.67,54787.582479
137,REP,2020-06-15,14.4,16.36,15.43,15.19,142634.980103
138,REP,2020-06-14,15.25,17.18,16.81,15.45,150440.086198
139,REP,2020-06-13,14.28,17.14,14.95,16.81,117036.955597
140,REP,2020-06-12,13.59,15.33,13.8,14.98,73487.23169
141,REP,2020-06-11,13.8,16.55,15.74,13.8,184198.027332
142,REP,2020-06-10,14.42,16.29,14.76,15.73,159643.460582
143,REP,2020-06-09,14.35,14.89,14.85,14.76,48672.011063
144,REP,2020-06-08,14.55,15.3,14.61,14.86,69827.300605
145,REP,2020-06-07,14.12,14.69,14.21,14.6,52078.015417
146,REP,2020-06-06,13.96,14.45,14.0,14.21,24086.901093
147,REP,2020-06-05,14.0,14.93,14.23,14.02,58697.728198
148,REP,2020-06-04,13.95,15.48,14.34,14.25,132388.021426
149,REP,2020-06-03,13.33,14.54,13.45,14.32,53163.236656
150,REP,2020-06-02,12.79,13.93,13.66,13.46,74521.282769
151,REP,2020-06-01,12.75,13.93,12.76,13.66,43392.201969
152,REP,2020-05-31,12.66,13.39,13.37,12.76,41028.476391
153,REP,2020-05-30,12.65,13.4,12.73,13.4,37241.045165
154,REP,2020-05-29,12.65,12.91,12.8,12.74,21185.383617
155,REP,2020-05-28,12.48,12.87,12.8,12.8,29447.822339
156,REP,2020-05-27,12.28,12.87,12.54,12.8,48204.498025
157,REP,2020-05-26,12.23,12.65,12.46,12.53,44165.995062
158,REP,2020-05-25,12.02,12.59,12.04,12.43,20830.445096
159,REP,2020-05-24,12.03,12.78,12.57,12.04,30359.145631
160,REP,2020-05-23,12.31,12.98,12.44,12.59,30511.968433
161,REP,2020-05-22,11.96,12.98,12.25,12.44,69315.420145
162,REP,2020-05-21,11.9,12.94,12.93,12.28,45129.099387
163,REP,2020-05-20,12.79,13.31,12.89,12.95,58651.404037
164,REP,2020-05-19,12.73,12.97,12.94,12.86,29129.74025
165,REP,2020-05-18,12.69,13.01,12.82,12.98,37544.78976
166,REP,2020-05-17,12.65,12.92,12.73,12.82,36585.45838
167,REP,2020-05-16,12.55,12.95,12.65,12.74,45014.192432
