,Crypto,Date,Low,High,Open,Close,Volume
39,BTC,2020-09-21,10180.0,10994.0,10920.94,10416.82,15004.71121349
40,BTC,2020-09-20,10759.37,11081.37,11081.09,10920.89,6003.78509052
41,BTC,2020-09-19,10891.78,11179.9,10937.5,11080.0,5718.02211829
42,BTC,2020-09-18,10813.0,11039.88,10943.99,10937.52,8660.059472
43,BTC,2020-09-17,10735.55,11044.0,10957.06,10943.61,8885.4490645
44,BTC,2020-09-16,10662.02,11099.95,10783.36,10959.61,11003.70130082
45,BTC,2020-09-15,10613.18,10950.0,10678.41,10783.75,12634.3292873
46,BTC,2020-09-14,10253.0,10760.62,10336.76,10679.95,13532.95018331
47,BTC,2020-09-13,10211.0,10582.36,10446.52,10336.76,10442.19360563
48,BTC,2020-09-12,10276.19,10483.23,10394.41,10446.52,6495.30033616
49,BTC,2020-09-11,10200.0,10411.44,10344.24,10394.41,7200.29156246
50,BTC,2020-09-10,10216.41,10489.0,10224.56,10343.23,11237.01908035
51,BTC,2020-09-09,9983.34,10349.99,10126.41,10224.56,9645.50409232
52,BTC,2020-09-08,9819.83,10440.91,10375.0,10125.69,15768.31017626
53,BTC,2020-09-07,9880.0,10410.9,10258.67,10375.0,11996.92866276
54,BTC,2020-09-06,10000.0,10358.88,10169.58,10257.86,9516.19303239
55,BTC,2020-09-05,9813.0,10564.8,10500.05,10168.36,22450.75807716
56,BTC,2020-09-04,9895.22,10638.34,10172.13,10500.05,23366.46467779
57,BTC,2020-09-03,10005.0,11474.99,11395.49,10172.52,30364.24398441
58,BTC,2020-09-02,11160.0,11950.0,11924.22,11395.48,19721.44316904
59,BTC,2020-09-01,11525.09,12086.0,11655.0,11924.22,16057.64432384
60,BTC,2020-08-31,11576.0,11784.66,11716.0,11655.0,9123.59353747
61,BTC,2020-08-30,11463.87,11720.0,11474.3,11716.01,5594.22582376
62,BTC,2020-08-29,11422.21,11580.0,11535.0,11474.31,5417.54146196
63,BTC,2020-08-28,11282.09,11550.51,11330.56,11535.0,10373.89590327
64,BTC,2020-08-27,11125.0,11597.92,11463.27,11330.06,13517.39421459
65,BTC,2020-08-26,11254.89,11539.99,11324.92,11463.27,9124.5541845
66,BTC,2020-08-25,11102.73,11769.76,11753.26,11324.92,14348.63533296
67,BTC,2020-08-24,11592.91,11823.62,11650.01,11753.85,7253.01922609
68,BTC,2020-08-23,11525.62,11715.0,11672.92,11650.01,5516.17048181
69,BTC,2020-08-22,11370.0,11693.16,11529.99,11672.93,7946.02465327
70,BTC,2020-08-21,11480.0,11884.99,11864.26,11529.22,14865.37875873
71,BTC,2020-08-20,11671.48,11892.16,11758.87,11864.26,8801.17750309
72,BTC,2020-08-19,11569.0,12024.83,11954.22,11758.87,16646.31489492
73,BTC,2020-08-18,11825.0,12400.0,12303.98,11950.0,18628.91287504
74,BTC,2020-08-17,11775.0,12486.61,11918.84,12304.26,23814.66050181
75,BTC,2020-08-16,11686.53,11940.0,11860.02,11918.84,8911.25397878
76,BTC,2020-08-15,11688.0,11989.98,11777.5,11859.24,12567.03859346
77,BTC,2020-08-14,11651.24,11865.97,11795.95,11779.0,13797.82000137
78,BTC,2020-08-13,11274.14,11802.09,11566.44,11795.95,15369.40392513
79,BTC,2020-08-12,11148.54,11625.0,11388.88,11566.45,12809.98917913
80,BTC,2020-08-11,11120.0,11943.0,11899.87,11388.53,20706.60991744
81,BTC,2020-08-10,11470.01,12086.22,11688.25,11899.73,22152.58893673
82,BTC,2020-08-09,11532.04,11810.24,11773.24,11688.48,7595.96106535
83,BTC,2020-08-08,11529.45,11818.18,11606.52,11774.98,7315.88456116
84,BTC,2020-08-07,11350.0,11920.0,11773.89,11606.52,23761.51075422
85,BTC,2020-08-06,11580.19,11916.68,11756.75,11773.89,18053.08146864
86,BTC,2020-08-05,11073.7,11798.87,11197.05,11756.75,16637.78082145
87,BTC,2020-08-04,11006.16,11417.11,11233.16,11197.04,12074.47851394
88,BTC,2020-08-03,10911.74,11486.6,11067.46,11233.13,13783.34037417
89,BTC,2020-08-02,10546.15,12134.29,11810.07,11068.54,28118.42911355
90,BTC,2020-08-01,11237.82,11888.0,11351.61,11810.07,18293.12524307
91,BTC,2020-07-31,10975.0,11460.0,11115.99,11351.62,15747.02174952
92,BTC,2020-07-30,10811.0,11188.65,11108.16,11115.95,12408.70410754
93,BTC,2020-07-29,10843.47,11350.0,10934.22,11110.12,18556.27794282
94,BTC,2020-07-28,10575.0,11259.0,11048.05,10934.23,26011.37513947
95,BTC,2020-07-27,9935.0,11420.0,9941.0,11048.91,41850.57309953
96,BTC,2020-07-26,9661.35,10150.0,9711.79,9941.0,11615.0460936
97,BTC,2020-07-25,9536.64,9747.76,9551.21,9711.33,6973.11089437
98,BTC,2020-07-24,9475.7,9645.55,9613.24,9551.21,9798.89346586
99,BTC,2020-07-23,9450.04,9686.0,9536.2,9613.24,12992.9719195
100,BTC,2020-07-22,9277.0,9567.77,9394.14,9536.18,10362.35264843
101,BTC,2020-07-21,9157.04,9438.0,9161.05,9394.14,9603.9151125
102,BTC,2020-07-20,9131.0,9223.51,9214.01,9161.05,5815.33084221
103,BTC,2020-07-19,9105.37,9245.03,9175.83,9212.87,3520.07247613
104,BTC,2020-07-18,9122.65,9210.0,9154.29,9175.85,4121.62697417
105,BTC,2020-07-17,9054.99,9182.99,9130.93,9154.29,6423.74716202
106,BTC,2020-07-16,9005.0,9216.02,9190.8,9130.11,8765.69858912
107,BTC,2020-07-15,9154.01,9273.98,9256.94,9190.16,7196.32866271
108,BTC,2020-07-14,9100.0,9280.0,9236.91,9256.94,7497.56309216
109,BTC,2020-07-13,9193.52,9339.61,9303.38,9236.92,8698.43618823
110,BTC,2020-07-12,9159.33,9347.53,9235.0,9303.37,5419.21357745
111,BTC,2020-07-11,9182.35,9303.04,9291.04,9235.0,3369.21728725
112,BTC,2020-07-10,9118.0,9322.23,9236.95,9291.05,6892.47061091
113,BTC,2020-07-09,9154.79,9446.62,9435.28,9236.95,8450.14110132
114,BTC,2020-07-08,9232.2,9475.0,9253.94,9435.28,10135.31536748
115,BTC,2020-07-07,9201.57,9379.34,9343.31,9253.94,6326.83865418
116,BTC,2020-07-06,9061.59,9375.9,9074.37,9343.31,9959.28200198
117,BTC,2020-07-05,8905.84,9145.0,9138.51,9074.39,4601.32645918
