Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,Unnamed: 42
2019-12-23,1.1075,121.18,1.9558,,25.499000000000002,7.4719,,0.85708,331.24,,,,4.2609,,4.7733,10.4473,,,1.087,135.4,9.913,7.446000000000001,69.0297,,6.5834,1.6008,4.522,1.4577,7.7652,8.6232,15489.5,3.8452,78.9455,1288.52,21.0016,4.5878,1.6732,56.471000000000004,1.5018,33.408,15.7605,
2019-12-20,1.1097,121.31,1.9558,,25.445,7.472,,0.8513299999999999,330.5,,,,4.2593,,4.7705,10.434000000000001,,,1.0883,136.4,9.9463,7.439,68.9657,,6.5774,1.6088,4.5175,1.4579,7.7764,8.6511,15510.83,3.8584,79.0035,1286.58,21.0259,4.5942,1.6811,56.284,1.5036,33.496,15.7936,
2019-12-19,1.1117,121.73,1.9558,,25.473000000000003,7.4723,,0.8507299999999999,330.52,,,,4.2617,,4.771,10.478,,,1.0899,137.2,9.9785,7.4398,69.4593,,6.6022,1.6188,4.5163,1.4588,7.7931,8.6687,15551.77,3.8827,79.032,1296.6,21.1158,4.6047,1.6898,56.263000000000005,1.5074,33.568000000000005,15.918,
2019-12-18,1.1115,121.81,1.9558,,25.49,7.472,,0.85055,330.77,,,,4.2706,,4.776,10.4483,,,1.0913,137.2,10.0353,7.4486,69.5288,,6.5732,1.6227,4.5097,1.4624,7.7783,8.6566,15558.78,3.8930000000000002,78.895,1296.56,21.09,4.5999,1.692,56.271,1.5075,33.606,15.97,
2019-12-17,1.1162,122.31,1.9558,,25.445,7.4731,,0.8474799999999999,329.71,,,,4.2595,,4.7771,10.4718,,,1.0946,136.6,10.0648,7.4465,69.8758,,6.5622,1.6294,4.5409,1.469,7.809,8.6953,15615.64,3.8996,79.2035,1299.38,21.1278,4.6239,1.6974,56.413000000000004,1.5132,33.736999999999995,16.0926,
2019-12-16,1.1146,121.97,1.9558,,25.483,7.4731,,0.83415,329.01,,,,4.2657,,4.7791,10.4213,,,1.0953,136.8,10.027999999999999,7.4401,69.8317,,6.519,1.6177,4.5491,1.4621,7.8025,8.6856,15609.97,3.8922,79.1063,1304.67,21.2022,4.6167,1.6859,56.42100000000001,1.5096,33.689,16.1305,
2019-12-13,1.1174,122.43,1.9558,,25.508000000000003,7.4731,,0.8350799999999999,328.85,,,,4.2726,,4.7795,10.449000000000002,,,1.0982,137.0,10.062999999999999,7.4398,69.993,,6.4822,1.6159,4.5664,1.4712,7.79,8.7062,15626.84,3.8894,79.061,1308.97,21.2518,4.6199,1.6873,56.441,1.5106,33.729,16.1393,
2019-12-12,1.1137,120.95,1.9558,,25.519000000000002,7.4732,,0.8456,329.4,,,,4.2836,,4.7791,10.4495,,,1.0939,136.7,10.135,7.439,70.0885,,6.439,1.6165,4.5788,1.4676,7.8374,8.6923,15630.78,3.8749,78.9355,1323.39,21.2831,4.6324,1.6906,56.476000000000006,1.5117,33.606,16.3248,
2019-12-11,1.1075,120.44,1.9558,,25.522,7.4728,,0.84245,330.74,,,,4.2869,,4.7793,10.4595,,,1.0916,135.1,10.1495,7.4385,70.3925,,6.4349,1.6194,4.559,1.4661,7.796,8.6538,15554.28,3.8503,78.4115,1321.5,21.291999999999998,4.6122,1.6924,56.278999999999996,1.506,33.518,16.3512,
2019-12-10,1.1077,120.27,1.9558,,25.526999999999997,7.4731,,0.84073,330.85,,,,4.2903,,4.7773,10.5565,,,1.0922,134.7,10.1823,7.4398,70.4627,,6.43,1.6275,4.5891,1.4666,7.7968,8.6691,15518.88,3.8372,78.561,1320.74,21.2903,4.613,1.6945,56.243,1.5062,33.558,16.4121,
2019-12-09,1.1075,120.15,1.9558,,25.528000000000002,7.4723,,0.84195,331.58,,,,4.2837,,4.7789,10.5435,,,1.0959,134.3,10.1238,7.4388,70.5731,,6.4270000000000005,1.6228,4.5903,1.4675,7.796,8.6692,15506.11,3.8434,78.707,1319.29,21.3499,4.6074,1.689,56.316,1.506,33.571,16.178,
2019-12-06,1.1094,120.44,1.9558,,25.533,7.4722,,0.8445299999999999,330.19,,,,4.2772,,4.78,10.5183,,,1.0968,134.6,10.1235,7.439,70.7441,,6.3893,1.619,4.6402,1.4618,7.7993,8.6852,15554.41,3.8465,79.0435,1317.31,21.4658,4.6145,1.6886,56.348,1.5084,33.645,16.2232,
2019-12-05,1.1094,120.69,1.9558,,25.526,7.4716,,0.8447,330.85,,,,4.2753,,4.7785,10.5418,,,1.0964,134.4,10.1613,7.439,70.7798,,6.3845,1.6251,4.6794,1.4609999999999999,7.8125,8.6853,15603.71,3.8418,79.0195,1320.69,21.4895,4.6256,1.6997,56.402,1.5103,33.676,16.2774,
2019-12-04,1.1081,120.45,1.9558,,25.52,7.4715,,0.8461,331.01,,,,4.2792,,4.7754,10.5523,,,1.0956,134.2,10.1723,7.4385,70.7959,,6.3608,1.6203,4.6521,1.4707,7.8149,8.6753,15629.75,3.8462,79.2615,1321.2,21.6167,4.628,1.6980000000000002,56.519,1.5103,33.580999999999996,16.1224,
2019-12-03,1.1071,120.39,1.9558,,25.526999999999997,7.4719,,0.852,331.75,,,,4.2845,,4.7777,10.5653,,,1.0947,134.4,10.1668,7.44,71.0634,,6.3508,1.6186,4.6545,1.4747,7.814,8.6675,15615.65,3.8596,79.43,1319.15,21.6958,4.6216,1.7,56.583,1.5117,33.529,16.2253,
2019-12-02,1.1023,120.75,1.9558,,25.534000000000002,7.4712,,0.8521799999999999,332.98,,,,4.3001,,4.7794,10.5385,,,1.0995,134.8,10.1353,7.438,70.9217,,6.3436,1.624,4.6654,1.4656,7.7625,8.6297,15569.99,3.8327,78.9785,1306.52,21.566999999999997,4.6071,1.7019,56.317,1.5085,33.383,16.177,
2019-11-29,1.0982,120.43,1.9558,,25.515,7.4713,,0.85225,333.82,,,,4.3185,,4.7823,10.4995,,,1.0998,134.0,10.1045,7.4385,70.5544,,6.3198,1.6228,4.6459,1.4614,7.7172,8.5954,15490.11,3.8136,78.6875,1295.81,21.4483,4.5882,1.709,55.838,1.5017,33.204,16.1197,
2019-11-28,1.1005,120.5,1.9558,,25.574,7.4715,,0.8518,336.25,,,,4.3212,,4.785,10.5463,,,1.0991,135.0,10.113,7.437,70.5328,,6.3477,1.6253,4.6793,1.4625,7.7416,8.6136,15517.93,3.8169999999999997,78.8095,1298.0,21.5787,4.5929,1.7136,55.9,1.5032,33.263000000000005,16.2298,
2019-11-27,1.1009,120.18,1.9558,,25.515,7.4712,,0.8545,335.95,,,,4.3109,,4.7841,10.558,,,1.0986,135.0,10.102,7.439,70.4425,,6.3442,1.6219999999999999,4.6743,1.4605,7.7353,8.6176,15517.01,3.8205,78.5495,1295.88,21.448,4.593,1.7121,55.958,1.5028,33.286,16.1885,
2019-11-26,1.102,120.09,1.9558,,25.505,7.472,,0.85715,336.16,,,,4.3015,,4.7766,10.5808,,,1.0993,135.4,10.0968,7.4355,70.5445,,6.3255,1.6251,4.6915,1.4663,7.7576,8.6256,15538.08,3.8147,78.8165,1296.87,21.4669,4.6097,1.7165,56.016000000000005,1.5057,33.297,16.3384,
2019-11-25,1.1008,119.88,1.9558,,25.485,7.4716,,0.85515,335.23,,,,4.2965,,4.7723,10.6158,,,1.0986,135.9,10.1065,7.4365,70.4399,,6.3196,1.6232,4.6295,1.4648,7.7454,8.6164,15512.47,3.8114,78.937,1293.96,21.3437,4.5997,1.7187,55.915,1.5030000000000001,33.272,16.2262,
2019-11-22,1.1058,120.03,1.9558,,25.513,7.4727,,0.8598,334.29,,,,4.2977,,4.7741,10.6265,,,1.0994,136.3,10.1083,7.4365,70.4361,,6.3119,1.6287,4.6313,1.4679,7.7834,8.6525,15575.19,3.8332,79.271,1303.07,21.4472,4.6123,1.7236,56.235,1.5072,33.39,16.2718,
2019-11-21,1.1091,120.46,1.9558,,25.52,7.4732,,0.8554799999999999,333.75,,,,4.297,,4.7813,10.6568,,,1.0998,136.3,10.1018,7.4395,70.6406,,6.3097,1.6282,4.6453,1.4759,7.7933,8.6739,15624.45,3.8309,79.5675,1303.11,21.5649,4.6244,1.7239,56.419,1.5098,33.5,16.2645,
2019-11-20,1.1059,119.96,1.9558,,25.541,7.4731,,0.85715,333.41,,,,4.2932,,4.7803,10.6935,,,1.0977,135.9,10.1455,7.4395,70.7748,,6.3003,1.6227,4.6409,1.4711,7.7786,8.6549,15602.04,3.8425,79.423,1294.49,21.4802,4.6066,1.7222,56.278999999999996,1.5059,33.382,16.3671,
2019-11-19,1.1077,120.46,1.9558,,25.565,7.4721,,0.8557299999999999,334.93,,,,4.2877,,4.7763,10.6475,,,1.0979,136.3,10.0853,7.4429,70.6272,,6.331,1.6234,4.6465,1.4633,7.7829,8.6709,15607.49,3.8313,79.3975,1292.01,21.337,4.6053,1.7259,56.371,1.507,33.458,16.3211,
2019-11-18,1.1061,120.55,1.9558,,25.593000000000004,7.4726,,0.8533,335.27,,,,4.2915,,4.7744,10.6603,,,1.0959999999999999,135.9,10.086,7.44,70.6242,,6.3316,1.6242,4.6201,1.4622,7.7629,8.6593,15588.27,3.825,79.426,1289.14,21.2907,4.5964,1.7275,56.081,1.5047,33.443000000000005,16.3463,
2019-11-15,1.1034,119.95,1.9558,,25.583000000000002,7.4723,,0.8566,334.8,,,,4.2785,,4.7686,10.6518,,,1.0924,135.9,10.0345,7.438,70.3938,,6.3433,1.6221,4.6296,1.4608,7.7343,8.6361,15528.15,3.8352,79.163,1285.34,21.2194,4.5817,1.7255,55.849,1.5021,33.35,16.2494,
2019-11-14,1.0997,119.49,1.9558,,25.56,7.472,,0.8564299999999999,333.87,,,,4.2926,,4.7673,10.694,,,1.0873,135.2,10.1198,7.4383,70.4908,,6.3361,1.6213,4.5928,1.4588,7.721,8.6098,15508.18,3.8271,79.1,1287.87,21.3699,4.572,1.7223,55.788000000000004,1.4989,33.218,16.3205,
2019-11-13,1.1006,119.79,1.9558,,25.590999999999998,7.4725,,0.8576,334.75,,,,4.2874,,4.7633,10.7353,,,1.0894,137.7,10.139,7.4415,70.8149,,6.3316,1.6127,4.6017,1.4592,7.7281,8.6204,15522.75,3.8482,79.319,1288.15,21.3723,4.5713,1.7228,56.025,1.5,33.277,16.4441,
2019-11-12,1.1015,120.24,1.9558,,25.499000000000002,7.4723,,0.8582,334.39,,,,4.2747,,4.7625,10.7003,,,1.0963,137.7,10.0798,7.4417,70.4859,,6.359,1.6087,4.5868,1.4588,7.7187,8.6202,15499.48,3.8578,78.969,1281.79,21.0924,4.563,1.7382,55.958999999999996,1.4994,33.416,16.3334,
2019-11-11,1.1041,120.29,1.9558,,25.51,7.4722,,0.8574299999999999,334.35,,,,4.2737,,4.7643,10.7085,,,1.0972,137.7,10.091000000000001,7.4391,70.5319,,6.3722,1.6105,4.5949,1.4607,7.7404,8.6422,15540.68,3.8591,78.9905,1288.0,21.1057,4.5749,1.7348,56.138000000000005,1.5025,33.493,16.415,
2019-11-08,1.1034,120.72,1.9558,,25.486,7.4727,,0.8615799999999999,333.37,,,,4.261,,4.7638,10.7025,,,1.0991,137.7,10.0893,7.4345,70.4653,,6.3513,1.6065,4.5583,1.4561,7.7115,8.6372,15463.05,3.8533,78.652,1276.66,21.1383,4.5609,1.7426,55.809,1.5002,33.527,16.3121,
2019-11-07,1.1077,120.9,1.9558,,25.534000000000002,7.472,,0.8644200000000001,332.73,,,,4.2653,,4.7602,10.6253,,,1.0998,137.7,10.0715,7.4295,70.579,,6.3613,1.6059,4.5238,1.4585,7.7271,8.6689,15501.71,3.8623,78.54899999999999,1279.27,21.197,4.5682,1.7383,55.917,1.5035,33.624,16.3233,
2019-11-06,1.109,120.88,1.9558,,25.498,7.4713,,0.8603299999999999,331.68,,,,4.2693,,4.7627,10.644,,,1.101,137.7,10.126,7.4343,70.6538,,6.3803,1.607,4.4242,1.4599,7.7604,8.6786,15542.64,3.8644,78.6855,1284.3,21.305,4.5874,1.7385,56.126000000000005,1.5065,33.608000000000004,16.4153,
