,Series Name,Period,Frequency,Value,Units
302,"Cushing, OK WTI Spot Price FOB, Daily",20190822,D,55.33,Dollars per Barrel
303,"Cushing, OK WTI Spot Price FOB, Daily",20190821,D,55.65,Dollars per Barrel
304,"Cushing, OK WTI Spot Price FOB, Daily",20190820,D,56.18,Dollars per Barrel
305,"Cushing, OK WTI Spot Price FOB, Daily",20190819,D,56.24,Dollars per Barrel
306,"Cushing, OK WTI Spot Price FOB, Daily",20190816,D,54.83,Dollars per Barrel
307,"Cushing, OK WTI Spot Price FOB, Daily",20190815,D,54.51,Dollars per Barrel
308,"Cushing, OK WTI Spot Price FOB, Daily",20190814,D,55.16,Dollars per Barrel
309,"Cushing, OK WTI Spot Price FOB, Daily",20190813,D,57.05,Dollars per Barrel
310,"Cushing, OK WTI Spot Price FOB, Daily",20190812,D,54.98,Dollars per Barrel
311,"Cushing, OK WTI Spot Price FOB, Daily",20190809,D,54.41,Dollars per Barrel
312,"Cushing, OK WTI Spot Price FOB, Daily",20190808,D,52.6,Dollars per Barrel
313,"Cushing, OK WTI Spot Price FOB, Daily",20190807,D,51.14,Dollars per Barrel
314,"Cushing, OK WTI Spot Price FOB, Daily",20190806,D,53.6,Dollars per Barrel
315,"Cushing, OK WTI Spot Price FOB, Daily",20190805,D,54.63,Dollars per Barrel
316,"Cushing, OK WTI Spot Price FOB, Daily",20190802,D,55.67,Dollars per Barrel
317,"Cushing, OK WTI Spot Price FOB, Daily",20190801,D,53.64,Dollars per Barrel
318,"Cushing, OK WTI Spot Price FOB, Daily",20190731,D,58.53,Dollars per Barrel
319,"Cushing, OK WTI Spot Price FOB, Daily",20190730,D,58.04,Dollars per Barrel
320,"Cushing, OK WTI Spot Price FOB, Daily",20190729,D,56.85,Dollars per Barrel
321,"Cushing, OK WTI Spot Price FOB, Daily",20190726,D,56.04,Dollars per Barrel
322,"Cushing, OK WTI Spot Price FOB, Daily",20190725,D,55.88,Dollars per Barrel
323,"Cushing, OK WTI Spot Price FOB, Daily",20190724,D,55.9,Dollars per Barrel
324,"Cushing, OK WTI Spot Price FOB, Daily",20190723,D,56.58,Dollars per Barrel
325,"Cushing, OK WTI Spot Price FOB, Daily",20190722,D,55.87,Dollars per Barrel
326,"Cushing, OK WTI Spot Price FOB, Daily",20190719,D,55.42,Dollars per Barrel
327,"Cushing, OK WTI Spot Price FOB, Daily",20190718,D,55.08,Dollars per Barrel
328,"Cushing, OK WTI Spot Price FOB, Daily",20190717,D,56.5,Dollars per Barrel
329,"Cushing, OK WTI Spot Price FOB, Daily",20190716,D,57.44,Dollars per Barrel
330,"Cushing, OK WTI Spot Price FOB, Daily",20190715,D,59.3,Dollars per Barrel
331,"Cushing, OK WTI Spot Price FOB, Daily",20190712,D,59.99,Dollars per Barrel
332,"Cushing, OK WTI Spot Price FOB, Daily",20190711,D,59.93,Dollars per Barrel
333,"Cushing, OK WTI Spot Price FOB, Daily",20190710,D,60.28,Dollars per Barrel
334,"Cushing, OK WTI Spot Price FOB, Daily",20190709,D,57.57,Dollars per Barrel
335,"Cushing, OK WTI Spot Price FOB, Daily",20190708,D,57.35,Dollars per Barrel
336,"Cushing, OK WTI Spot Price FOB, Daily",20190703,D,57.06,Dollars per Barrel
337,"Cushing, OK WTI Spot Price FOB, Daily",20190702,D,56.0,Dollars per Barrel
338,"Cushing, OK WTI Spot Price FOB, Daily",20190701,D,58.91,Dollars per Barrel
339,"Cushing, OK WTI Spot Price FOB, Daily",20190628,D,58.2,Dollars per Barrel
340,"Cushing, OK WTI Spot Price FOB, Daily",20190627,D,59.18,Dollars per Barrel
341,"Cushing, OK WTI Spot Price FOB, Daily",20190626,D,59.17,Dollars per Barrel
342,"Cushing, OK WTI Spot Price FOB, Daily",20190625,D,57.63,Dollars per Barrel
343,"Cushing, OK WTI Spot Price FOB, Daily",20190624,D,57.73,Dollars per Barrel
344,"Cushing, OK WTI Spot Price FOB, Daily",20190621,D,57.35,Dollars per Barrel
345,"Cushing, OK WTI Spot Price FOB, Daily",20190620,D,56.88,Dollars per Barrel
346,"Cushing, OK WTI Spot Price FOB, Daily",20190619,D,53.74,Dollars per Barrel
347,"Cushing, OK WTI Spot Price FOB, Daily",20190618,D,53.86,Dollars per Barrel
348,"Cushing, OK WTI Spot Price FOB, Daily",20190617,D,51.94,Dollars per Barrel
349,"Cushing, OK WTI Spot Price FOB, Daily",20190614,D,52.47,Dollars per Barrel
350,"Cushing, OK WTI Spot Price FOB, Daily",20190613,D,52.38,Dollars per Barrel
351,"Cushing, OK WTI Spot Price FOB, Daily",20190612,D,51.13,Dollars per Barrel
352,"Cushing, OK WTI Spot Price FOB, Daily",20190611,D,53.3,Dollars per Barrel
353,"Cushing, OK WTI Spot Price FOB, Daily",20190610,D,53.33,Dollars per Barrel
354,"Cushing, OK WTI Spot Price FOB, Daily",20190607,D,53.95,Dollars per Barrel
355,"Cushing, OK WTI Spot Price FOB, Daily",20190606,D,52.59,Dollars per Barrel
356,"Cushing, OK WTI Spot Price FOB, Daily",20190605,D,51.57,Dollars per Barrel
357,"Cushing, OK WTI Spot Price FOB, Daily",20190604,D,53.5,Dollars per Barrel
358,"Cushing, OK WTI Spot Price FOB, Daily",20190603,D,53.25,Dollars per Barrel
359,"Cushing, OK WTI Spot Price FOB, Daily",20190531,D,53.49,Dollars per Barrel
360,"Cushing, OK WTI Spot Price FOB, Daily",20190530,D,56.47,Dollars per Barrel
361,"Cushing, OK WTI Spot Price FOB, Daily",20190529,D,58.84,Dollars per Barrel
362,"Cushing, OK WTI Spot Price FOB, Daily",20190528,D,58.91,Dollars per Barrel
363,"Cushing, OK WTI Spot Price FOB, Daily",20190527,D,58.4,Dollars per Barrel
364,"Cushing, OK WTI Spot Price FOB, Daily",20190524,D,58.4,Dollars per Barrel
365,"Cushing, OK WTI Spot Price FOB, Daily",20190523,D,57.65,Dollars per Barrel
366,"Cushing, OK WTI Spot Price FOB, Daily",20190522,D,61.42,Dollars per Barrel
367,"Cushing, OK WTI Spot Price FOB, Daily",20190521,D,63.02,Dollars per Barrel
368,"Cushing, OK WTI Spot Price FOB, Daily",20190520,D,63.12,Dollars per Barrel
369,"Cushing, OK WTI Spot Price FOB, Daily",20190517,D,62.77,Dollars per Barrel
370,"Cushing, OK WTI Spot Price FOB, Daily",20190516,D,62.93,Dollars per Barrel
371,"Cushing, OK WTI Spot Price FOB, Daily",20190515,D,62.03,Dollars per Barrel
372,"Cushing, OK WTI Spot Price FOB, Daily",20190514,D,61.82,Dollars per Barrel
373,"Cushing, OK WTI Spot Price FOB, Daily",20190513,D,60.97,Dollars per Barrel
374,"Cushing, OK WTI Spot Price FOB, Daily",20190510,D,61.65,Dollars per Barrel
375,"Cushing, OK WTI Spot Price FOB, Daily",20190509,D,61.58,Dollars per Barrel
376,"Cushing, OK WTI Spot Price FOB, Daily",20190508,D,62.13,Dollars per Barrel
377,"Cushing, OK WTI Spot Price FOB, Daily",20190507,D,61.41,Dollars per Barrel
378,"Cushing, OK WTI Spot Price FOB, Daily",20190506,D,62.3,Dollars per Barrel
379,"Cushing, OK WTI Spot Price FOB, Daily",20190503,D,61.98,Dollars per Barrel
380,"Cushing, OK WTI Spot Price FOB, Daily",20190502,D,61.75,Dollars per Barrel
381,"Cushing, OK WTI Spot Price FOB, Daily",20190501,D,63.55,Dollars per Barrel
382,"Cushing, OK WTI Spot Price FOB, Daily",20190430,D,63.83,Dollars per Barrel
383,"Cushing, OK WTI Spot Price FOB, Daily",20190429,D,63.39,Dollars per Barrel
384,"Cushing, OK WTI Spot Price FOB, Daily",20190426,D,63.29,Dollars per Barrel
385,"Cushing, OK WTI Spot Price FOB, Daily",20190425,D,65.23,Dollars per Barrel
386,"Cushing, OK WTI Spot Price FOB, Daily",20190424,D,65.96,Dollars per Barrel
387,"Cushing, OK WTI Spot Price FOB, Daily",20190423,D,66.24,Dollars per Barrel
388,"Cushing, OK WTI Spot Price FOB, Daily",20190422,D,65.66,Dollars per Barrel
389,"Cushing, OK WTI Spot Price FOB, Daily",20190418,D,64.02,Dollars per Barrel
390,"Cushing, OK WTI Spot Price FOB, Daily",20190417,D,63.74,Dollars per Barrel
391,"Cushing, OK WTI Spot Price FOB, Daily",20190416,D,64.01,Dollars per Barrel
392,"Cushing, OK WTI Spot Price FOB, Daily",20190415,D,63.43,Dollars per Barrel
393,"Cushing, OK WTI Spot Price FOB, Daily",20190412,D,63.86,Dollars per Barrel
394,"Cushing, OK WTI Spot Price FOB, Daily",20190411,D,63.61,Dollars per Barrel
395,"Cushing, OK WTI Spot Price FOB, Daily",20190410,D,64.62,Dollars per Barrel
396,"Cushing, OK WTI Spot Price FOB, Daily",20190409,D,64.05,Dollars per Barrel
397,"Cushing, OK WTI Spot Price FOB, Daily",20190408,D,64.37,Dollars per Barrel
398,"Cushing, OK WTI Spot Price FOB, Daily",20190405,D,63.1,Dollars per Barrel
399,"Cushing, OK WTI Spot Price FOB, Daily",20190404,D,62.12,Dollars per Barrel
400,"Cushing, OK WTI Spot Price FOB, Daily",20190403,D,62.46,Dollars per Barrel
401,"Cushing, OK WTI Spot Price FOB, Daily",20190402,D,62.53,Dollars per Barrel
402,"Cushing, OK WTI Spot Price FOB, Daily",20190401,D,61.59,Dollars per Barrel
403,"Cushing, OK WTI Spot Price FOB, Daily",20190329,D,60.19,Dollars per Barrel
404,"Cushing, OK WTI Spot Price FOB, Daily",20190328,D,59.29,Dollars per Barrel
405,"Cushing, OK WTI Spot Price FOB, Daily",20190327,D,59.39,Dollars per Barrel
406,"Cushing, OK WTI Spot Price FOB, Daily",20190326,D,59.87,Dollars per Barrel
407,"Cushing, OK WTI Spot Price FOB, Daily",20190325,D,58.71,Dollars per Barrel
408,"Cushing, OK WTI Spot Price FOB, Daily",20190322,D,58.87,Dollars per Barrel
409,"Cushing, OK WTI Spot Price FOB, Daily",20190321,D,59.98,Dollars per Barrel
410,"Cushing, OK WTI Spot Price FOB, Daily",20190320,D,60.12,Dollars per Barrel
411,"Cushing, OK WTI Spot Price FOB, Daily",20190319,D,59.12,Dollars per Barrel
412,"Cushing, OK WTI Spot Price FOB, Daily",20190318,D,59.09,Dollars per Barrel
413,"Cushing, OK WTI Spot Price FOB, Daily",20190315,D,58.51,Dollars per Barrel
414,"Cushing, OK WTI Spot Price FOB, Daily",20190314,D,58.59,Dollars per Barrel
415,"Cushing, OK WTI Spot Price FOB, Daily",20190313,D,58.27,Dollars per Barrel
416,"Cushing, OK WTI Spot Price FOB, Daily",20190312,D,56.89,Dollars per Barrel
417,"Cushing, OK WTI Spot Price FOB, Daily",20190311,D,56.79,Dollars per Barrel
418,"Cushing, OK WTI Spot Price FOB, Daily",20190308,D,55.77,Dollars per Barrel
419,"Cushing, OK WTI Spot Price FOB, Daily",20190307,D,56.6,Dollars per Barrel
420,"Cushing, OK WTI Spot Price FOB, Daily",20190306,D,56.22,Dollars per Barrel
421,"Cushing, OK WTI Spot Price FOB, Daily",20190305,D,56.55,Dollars per Barrel
422,"Cushing, OK WTI Spot Price FOB, Daily",20190304,D,56.6,Dollars per Barrel
423,"Cushing, OK WTI Spot Price FOB, Daily",20190301,D,55.76,Dollars per Barrel
424,"Cushing, OK WTI Spot Price FOB, Daily",20190228,D,57.21,Dollars per Barrel
425,"Cushing, OK WTI Spot Price FOB, Daily",20190227,D,56.92,Dollars per Barrel
426,"Cushing, OK WTI Spot Price FOB, Daily",20190226,D,55.4,Dollars per Barrel
427,"Cushing, OK WTI Spot Price FOB, Daily",20190225,D,55.32,Dollars per Barrel
428,"Cushing, OK WTI Spot Price FOB, Daily",20190222,D,57.01,Dollars per Barrel
429,"Cushing, OK WTI Spot Price FOB, Daily",20190221,D,56.95,Dollars per Barrel
430,"Cushing, OK WTI Spot Price FOB, Daily",20190220,D,56.9,Dollars per Barrel
431,"Cushing, OK WTI Spot Price FOB, Daily",20190219,D,56.12,Dollars per Barrel
432,"Cushing, OK WTI Spot Price FOB, Daily",20190218,D,55.58,Dollars per Barrel
433,"Cushing, OK WTI Spot Price FOB, Daily",20190215,D,55.58,Dollars per Barrel
434,"Cushing, OK WTI Spot Price FOB, Daily",20190214,D,54.4,Dollars per Barrel
435,"Cushing, OK WTI Spot Price FOB, Daily",20190213,D,53.84,Dollars per Barrel
436,"Cushing, OK WTI Spot Price FOB, Daily",20190212,D,53.14,Dollars per Barrel
437,"Cushing, OK WTI Spot Price FOB, Daily",20190211,D,52.43,Dollars per Barrel
438,"Cushing, OK WTI Spot Price FOB, Daily",20190208,D,52.75,Dollars per Barrel
439,"Cushing, OK WTI Spot Price FOB, Daily",20190207,D,52.68,Dollars per Barrel
440,"Cushing, OK WTI Spot Price FOB, Daily",20190206,D,53.94,Dollars per Barrel
441,"Cushing, OK WTI Spot Price FOB, Daily",20190205,D,53.69,Dollars per Barrel
442,"Cushing, OK WTI Spot Price FOB, Daily",20190204,D,54.57,Dollars per Barrel
443,"Cushing, OK WTI Spot Price FOB, Daily",20190201,D,55.29,Dollars per Barrel
444,"Cushing, OK WTI Spot Price FOB, Daily",20190131,D,53.84,Dollars per Barrel
445,"Cushing, OK WTI Spot Price FOB, Daily",20190130,D,54.18,Dollars per Barrel
446,"Cushing, OK WTI Spot Price FOB, Daily",20190129,D,53.07,Dollars per Barrel
447,"Cushing, OK WTI Spot Price FOB, Daily",20190128,D,51.79,Dollars per Barrel
448,"Cushing, OK WTI Spot Price FOB, Daily",20190125,D,53.53,Dollars per Barrel
449,"Cushing, OK WTI Spot Price FOB, Daily",20190124,D,52.94,Dollars per Barrel
450,"Cushing, OK WTI Spot Price FOB, Daily",20190123,D,52.44,Dollars per Barrel
451,"Cushing, OK WTI Spot Price FOB, Daily",20190122,D,52.59,Dollars per Barrel
452,"Cushing, OK WTI Spot Price FOB, Daily",20190121,D,51.83,Dollars per Barrel
453,"Cushing, OK WTI Spot Price FOB, Daily",20190118,D,53.6,Dollars per Barrel
454,"Cushing, OK WTI Spot Price FOB, Daily",20190117,D,51.83,Dollars per Barrel
455,"Cushing, OK WTI Spot Price FOB, Daily",20190116,D,52.08,Dollars per Barrel
456,"Cushing, OK WTI Spot Price FOB, Daily",20190115,D,51.8,Dollars per Barrel
457,"Cushing, OK WTI Spot Price FOB, Daily",20190114,D,50.31,Dollars per Barrel
458,"Cushing, OK WTI Spot Price FOB, Daily",20190111,D,51.44,Dollars per Barrel
459,"Cushing, OK WTI Spot Price FOB, Daily",20190110,D,52.42,Dollars per Barrel
460,"Cushing, OK WTI Spot Price FOB, Daily",20190109,D,52.19,Dollars per Barrel
461,"Cushing, OK WTI Spot Price FOB, Daily",20190108,D,49.58,Dollars per Barrel
462,"Cushing, OK WTI Spot Price FOB, Daily",20190107,D,48.27,Dollars per Barrel
463,"Cushing, OK WTI Spot Price FOB, Daily",20190104,D,47.76,Dollars per Barrel
464,"Cushing, OK WTI Spot Price FOB, Daily",20190103,D,46.92,Dollars per Barrel
465,"Cushing, OK WTI Spot Price FOB, Daily",20190102,D,46.31,Dollars per Barrel
466,"Cushing, OK WTI Spot Price FOB, Daily",20181228,D,45.15,Dollars per Barrel
467,"Cushing, OK WTI Spot Price FOB, Daily",20181227,D,44.48,Dollars per Barrel
468,"Cushing, OK WTI Spot Price FOB, Daily",20181226,D,46.04,Dollars per Barrel
469,"Cushing, OK WTI Spot Price FOB, Daily",20181221,D,45.38,Dollars per Barrel
470,"Cushing, OK WTI Spot Price FOB, Daily",20181220,D,45.64,Dollars per Barrel
471,"Cushing, OK WTI Spot Price FOB, Daily",20181219,D,47.96,Dollars per Barrel
472,"Cushing, OK WTI Spot Price FOB, Daily",20181218,D,46.12,Dollars per Barrel
473,"Cushing, OK WTI Spot Price FOB, Daily",20181217,D,49.8,Dollars per Barrel
474,"Cushing, OK WTI Spot Price FOB, Daily",20181214,D,51.26,Dollars per Barrel
475,"Cushing, OK WTI Spot Price FOB, Daily",20181213,D,52.69,Dollars per Barrel
476,"Cushing, OK WTI Spot Price FOB, Daily",20181212,D,51.04,Dollars per Barrel
477,"Cushing, OK WTI Spot Price FOB, Daily",20181211,D,51.65,Dollars per Barrel
478,"Cushing, OK WTI Spot Price FOB, Daily",20181210,D,51.07,Dollars per Barrel
479,"Cushing, OK WTI Spot Price FOB, Daily",20181207,D,52.76,Dollars per Barrel
480,"Cushing, OK WTI Spot Price FOB, Daily",20181206,D,51.54,Dollars per Barrel
481,"Cushing, OK WTI Spot Price FOB, Daily",20181205,D,52.64,Dollars per Barrel
482,"Cushing, OK WTI Spot Price FOB, Daily",20181204,D,53.21,Dollars per Barrel
483,"Cushing, OK WTI Spot Price FOB, Daily",20181203,D,52.98,Dollars per Barrel
484,"Cushing, OK WTI Spot Price FOB, Daily",20181130,D,50.78,Dollars per Barrel
485,"Cushing, OK WTI Spot Price FOB, Daily",20181129,D,51.46,Dollars per Barrel
486,"Cushing, OK WTI Spot Price FOB, Daily",20181128,D,50.06,Dollars per Barrel
487,"Cushing, OK WTI Spot Price FOB, Daily",20181127,D,51.31,Dollars per Barrel
488,"Cushing, OK WTI Spot Price FOB, Daily",20181126,D,51.46,Dollars per Barrel
489,"Cushing, OK WTI Spot Price FOB, Daily",20181121,D,54.41,Dollars per Barrel
490,"Cushing, OK WTI Spot Price FOB, Daily",20181120,D,53.39,Dollars per Barrel
491,"Cushing, OK WTI Spot Price FOB, Daily",20181119,D,57.16,Dollars per Barrel
492,"Cushing, OK WTI Spot Price FOB, Daily",20181116,D,56.49,Dollars per Barrel
493,"Cushing, OK WTI Spot Price FOB, Daily",20181115,D,56.45,Dollars per Barrel
494,"Cushing, OK WTI Spot Price FOB, Daily",20181114,D,56.16,Dollars per Barrel
495,"Cushing, OK WTI Spot Price FOB, Daily",20181113,D,55.63,Dollars per Barrel
496,"Cushing, OK WTI Spot Price FOB, Daily",20181112,D,59.85,Dollars per Barrel
497,"Cushing, OK WTI Spot Price FOB, Daily",20181109,D,60.19,Dollars per Barrel
498,"Cushing, OK WTI Spot Price FOB, Daily",20181108,D,60.71,Dollars per Barrel
499,"Cushing, OK WTI Spot Price FOB, Daily",20181107,D,61.69,Dollars per Barrel
500,"Cushing, OK WTI Spot Price FOB, Daily",20181106,D,62.16,Dollars per Barrel
501,"Cushing, OK WTI Spot Price FOB, Daily",20181105,D,63.12,Dollars per Barrel
502,"Cushing, OK WTI Spot Price FOB, Daily",20181102,D,63.12,Dollars per Barrel
503,"Cushing, OK WTI Spot Price FOB, Daily",20181101,D,63.67,Dollars per Barrel
504,"Cushing, OK WTI Spot Price FOB, Daily",20181031,D,65.31,Dollars per Barrel
505,"Cushing, OK WTI Spot Price FOB, Daily",20181030,D,66.18,Dollars per Barrel
506,"Cushing, OK WTI Spot Price FOB, Daily",20181029,D,67.0,Dollars per Barrel
507,"Cushing, OK WTI Spot Price FOB, Daily",20181026,D,67.58,Dollars per Barrel
508,"Cushing, OK WTI Spot Price FOB, Daily",20181025,D,67.25,Dollars per Barrel
509,"Cushing, OK WTI Spot Price FOB, Daily",20181024,D,66.56,Dollars per Barrel
510,"Cushing, OK WTI Spot Price FOB, Daily",20181023,D,66.49,Dollars per Barrel
511,"Cushing, OK WTI Spot Price FOB, Daily",20181022,D,69.25,Dollars per Barrel
512,"Cushing, OK WTI Spot Price FOB, Daily",20181019,D,69.16,Dollars per Barrel
513,"Cushing, OK WTI Spot Price FOB, Daily",20181018,D,68.63,Dollars per Barrel
514,"Cushing, OK WTI Spot Price FOB, Daily",20181017,D,69.63,Dollars per Barrel
515,"Cushing, OK WTI Spot Price FOB, Daily",20181016,D,71.93,Dollars per Barrel
516,"Cushing, OK WTI Spot Price FOB, Daily",20181015,D,71.84,Dollars per Barrel
517,"Cushing, OK WTI Spot Price FOB, Daily",20181012,D,71.41,Dollars per Barrel
518,"Cushing, OK WTI Spot Price FOB, Daily",20181011,D,70.97,Dollars per Barrel
519,"Cushing, OK WTI Spot Price FOB, Daily",20181010,D,73.18,Dollars per Barrel
520,"Cushing, OK WTI Spot Price FOB, Daily",20181009,D,74.95,Dollars per Barrel
521,"Cushing, OK WTI Spot Price FOB, Daily",20181008,D,74.27,Dollars per Barrel
522,"Cushing, OK WTI Spot Price FOB, Daily",20181005,D,74.26,Dollars per Barrel
523,"Cushing, OK WTI Spot Price FOB, Daily",20181004,D,74.44,Dollars per Barrel
524,"Cushing, OK WTI Spot Price FOB, Daily",20181003,D,76.4,Dollars per Barrel
525,"Cushing, OK WTI Spot Price FOB, Daily",20181002,D,75.16,Dollars per Barrel
526,"Cushing, OK WTI Spot Price FOB, Daily",20181001,D,75.37,Dollars per Barrel
527,"Cushing, OK WTI Spot Price FOB, Daily",20180928,D,73.16,Dollars per Barrel
528,"Cushing, OK WTI Spot Price FOB, Daily",20180927,D,72.18,Dollars per Barrel
529,"Cushing, OK WTI Spot Price FOB, Daily",20180926,D,72.22,Dollars per Barrel
530,"Cushing, OK WTI Spot Price FOB, Daily",20180925,D,73.4,Dollars per Barrel
531,"Cushing, OK WTI Spot Price FOB, Daily",20180924,D,73.23,Dollars per Barrel
532,"Cushing, OK WTI Spot Price FOB, Daily",20180921,D,70.8,Dollars per Barrel
533,"Cushing, OK WTI Spot Price FOB, Daily",20180920,D,70.77,Dollars per Barrel
534,"Cushing, OK WTI Spot Price FOB, Daily",20180919,D,71.08,Dollars per Barrel
535,"Cushing, OK WTI Spot Price FOB, Daily",20180918,D,69.87,Dollars per Barrel
536,"Cushing, OK WTI Spot Price FOB, Daily",20180917,D,68.86,Dollars per Barrel
537,"Cushing, OK WTI Spot Price FOB, Daily",20180914,D,68.98,Dollars per Barrel
538,"Cushing, OK WTI Spot Price FOB, Daily",20180913,D,68.6,Dollars per Barrel
539,"Cushing, OK WTI Spot Price FOB, Daily",20180912,D,70.37,Dollars per Barrel
540,"Cushing, OK WTI Spot Price FOB, Daily",20180911,D,69.29,Dollars per Barrel
541,"Cushing, OK WTI Spot Price FOB, Daily",20180910,D,67.55,Dollars per Barrel
542,"Cushing, OK WTI Spot Price FOB, Daily",20180907,D,67.73,Dollars per Barrel
543,"Cushing, OK WTI Spot Price FOB, Daily",20180906,D,67.81,Dollars per Barrel
544,"Cushing, OK WTI Spot Price FOB, Daily",20180905,D,68.69,Dollars per Barrel
545,"Cushing, OK WTI Spot Price FOB, Daily",20180904,D,69.82,Dollars per Barrel
546,"Cushing, OK WTI Spot Price FOB, Daily",20180831,D,69.84,Dollars per Barrel
547,"Cushing, OK WTI Spot Price FOB, Daily",20180830,D,70.25,Dollars per Barrel
548,"Cushing, OK WTI Spot Price FOB, Daily",20180829,D,69.68,Dollars per Barrel
549,"Cushing, OK WTI Spot Price FOB, Daily",20180828,D,68.54,Dollars per Barrel
550,"Cushing, OK WTI Spot Price FOB, Daily",20180827,D,69.97,Dollars per Barrel
551,"Cushing, OK WTI Spot Price FOB, Daily",20180824,D,69.71,Dollars per Barrel
552,"Cushing, OK WTI Spot Price FOB, Daily",20180823,D,69.13,Dollars per Barrel
553,"Cushing, OK WTI Spot Price FOB, Daily",20180822,D,67.85,Dollars per Barrel
554,"Cushing, OK WTI Spot Price FOB, Daily",20180821,D,67.32,Dollars per Barrel
555,"Cushing, OK WTI Spot Price FOB, Daily",20180820,D,66.5,Dollars per Barrel
556,"Cushing, OK WTI Spot Price FOB, Daily",20180817,D,65.93,Dollars per Barrel
557,"Cushing, OK WTI Spot Price FOB, Daily",20180816,D,65.44,Dollars per Barrel
558,"Cushing, OK WTI Spot Price FOB, Daily",20180815,D,65.07,Dollars per Barrel
559,"Cushing, OK WTI Spot Price FOB, Daily",20180814,D,67.04,Dollars per Barrel
560,"Cushing, OK WTI Spot Price FOB, Daily",20180813,D,67.25,Dollars per Barrel
561,"Cushing, OK WTI Spot Price FOB, Daily",20180810,D,67.61,Dollars per Barrel
562,"Cushing, OK WTI Spot Price FOB, Daily",20180809,D,66.81,Dollars per Barrel
563,"Cushing, OK WTI Spot Price FOB, Daily",20180808,D,66.92,Dollars per Barrel
564,"Cushing, OK WTI Spot Price FOB, Daily",20180807,D,69.17,Dollars per Barrel
565,"Cushing, OK WTI Spot Price FOB, Daily",20180806,D,69.01,Dollars per Barrel
566,"Cushing, OK WTI Spot Price FOB, Daily",20180803,D,68.49,Dollars per Barrel
567,"Cushing, OK WTI Spot Price FOB, Daily",20180802,D,68.95,Dollars per Barrel
568,"Cushing, OK WTI Spot Price FOB, Daily",20180801,D,68.8,Dollars per Barrel
569,"Cushing, OK WTI Spot Price FOB, Daily",20180731,D,69.88,Dollars per Barrel
570,"Cushing, OK WTI Spot Price FOB, Daily",20180730,D,71.19,Dollars per Barrel
571,"Cushing, OK WTI Spot Price FOB, Daily",20180727,D,68.66,Dollars per Barrel
572,"Cushing, OK WTI Spot Price FOB, Daily",20180726,D,71.59,Dollars per Barrel
573,"Cushing, OK WTI Spot Price FOB, Daily",20180725,D,71.13,Dollars per Barrel
574,"Cushing, OK WTI Spot Price FOB, Daily",20180724,D,70.77,Dollars per Barrel
575,"Cushing, OK WTI Spot Price FOB, Daily",20180723,D,67.9,Dollars per Barrel
576,"Cushing, OK WTI Spot Price FOB, Daily",20180720,D,70.31,Dollars per Barrel
577,"Cushing, OK WTI Spot Price FOB, Daily",20180719,D,69.42,Dollars per Barrel
578,"Cushing, OK WTI Spot Price FOB, Daily",20180718,D,68.78,Dollars per Barrel
579,"Cushing, OK WTI Spot Price FOB, Daily",20180717,D,68.03,Dollars per Barrel
580,"Cushing, OK WTI Spot Price FOB, Daily",20180716,D,68.22,Dollars per Barrel
581,"Cushing, OK WTI Spot Price FOB, Daily",20180713,D,71.03,Dollars per Barrel
582,"Cushing, OK WTI Spot Price FOB, Daily",20180712,D,70.28,Dollars per Barrel
583,"Cushing, OK WTI Spot Price FOB, Daily",20180711,D,70.47,Dollars per Barrel
584,"Cushing, OK WTI Spot Price FOB, Daily",20180710,D,74.11,Dollars per Barrel
585,"Cushing, OK WTI Spot Price FOB, Daily",20180709,D,73.93,Dollars per Barrel
586,"Cushing, OK WTI Spot Price FOB, Daily",20180706,D,73.78,Dollars per Barrel
587,"Cushing, OK WTI Spot Price FOB, Daily",20180705,D,73.05,Dollars per Barrel
588,"Cushing, OK WTI Spot Price FOB, Daily",20180703,D,74.19,Dollars per Barrel
589,"Cushing, OK WTI Spot Price FOB, Daily",20180702,D,73.89,Dollars per Barrel
590,"Cushing, OK WTI Spot Price FOB, Daily",20180629,D,74.13,Dollars per Barrel
591,"Cushing, OK WTI Spot Price FOB, Daily",20180628,D,73.45,Dollars per Barrel
592,"Cushing, OK WTI Spot Price FOB, Daily",20180627,D,77.41,Dollars per Barrel
593,"Cushing, OK WTI Spot Price FOB, Daily",20180626,D,75.23,Dollars per Barrel
594,"Cushing, OK WTI Spot Price FOB, Daily",20180625,D,69.91,Dollars per Barrel
595,"Cushing, OK WTI Spot Price FOB, Daily",20180622,D,69.02,Dollars per Barrel
596,"Cushing, OK WTI Spot Price FOB, Daily",20180621,D,65.68,Dollars per Barrel
597,"Cushing, OK WTI Spot Price FOB, Daily",20180620,D,65.92,Dollars per Barrel
598,"Cushing, OK WTI Spot Price FOB, Daily",20180619,D,65.09,Dollars per Barrel
599,"Cushing, OK WTI Spot Price FOB, Daily",20180618,D,65.91,Dollars per Barrel
600,"Cushing, OK WTI Spot Price FOB, Daily",20180615,D,65.01,Dollars per Barrel
601,"Cushing, OK WTI Spot Price FOB, Daily",20180614,D,66.91,Dollars per Barrel
602,"Cushing, OK WTI Spot Price FOB, Daily",20180613,D,66.63,Dollars per Barrel
603,"Cushing, OK WTI Spot Price FOB, Daily",20180612,D,66.38,Dollars per Barrel
604,"Cushing, OK WTI Spot Price FOB, Daily",20180611,D,66.1,Dollars per Barrel
